Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
1130966,MARY MATHA ENGLISH MEDIUM SCHOOL,MR. VARGHESE AUGUSTHY,Secondary School,31/03/2023,"AT POST- PINGLI (BK), DAHIWADI, TA. MAN DIST- SATARA -415506 ,415506",",9423803476",mmemsdahiwadi@gmail.com,http://www.marymathadahiwadi.com
1131129,MASTER MIND GLOBAL ENGLISH SCHOOL,Dr. PRADEEPA,Secondary School,31/03/2023,"SURVERY NO-203,ALANDI ROAD,BHOSARI ,411039",",020,",balaji_osmanabad@rediffmail.com,http://www.mastermindglobalschool.com
1130062,MATOSHREE KASHIBEN VRAJLAL VALIA INTERNATIONAL VIDYALAYA,NIMISHA SINGH,Senior Secondary,31/03/2023,"SHETH M K HIGH SCHOOL COMPLEX FACTORY LANE BORIVLI WEST MUMBAI MAHARASHTRA ,400092","022 ,28995999",nimisha.pawar05@gmail.com,http://www.xyz.com
1131096,MATOSHRI ACADEMY EKLAHARE TAL & DIST NASHIK,MR. SHAILENDRA SOMNATH SONAR,Secondary School,31/03/2024,"EKLAHARE NEAR ODHAGAON AURANGABAD HIGHWAY NASHIK 422105 ,422105",",02532406600",matoshriacademy@gmail.com,www.academyeklahare.matoshri.edu.in
1130296,MATRIX ACADEMY SCHOOL,SEEMA SHIVKUMAR BEHAL,Senior Secondary,31/03/2024,"GULMOHAR HERITAGE KHARODI NAKA, BOLINJ ,401303","91 ,9960550408",ssbmatrix@gmail.com,
1130996,MDN FUTURE SCHOOL,MRS. VIJI S TIWARI,Secondary School,31/03/2023,"TAL. LAKHANI, DIST. - BHANDARA, STATE-MAHARASHTRA ,441804",",07184",info@mdnfutureschoollakhani.com,www.mdnfutureschoollakhani.com
1130653,MDN FUTURE SCHOOL ROHA,MRS. ANJULA RATAN,Secondary School,31/03/2025,"WARASGAON,BHIRA ROAD,TALUKA ROHA,DIST - RAIGAD ,402304",",8378897333",admin@mdnfutureschoolroha.com,www.mdnfutureschoolroha.com
1130681,MEHERNOSH BOMAN BURJOR IRANI EDUCATIONAL ACADEMY,MRS. BHAWANA NIGDIKAR,Secondary School,31/03/2023,"POST : VEVJI, TALUKA : TALASARI, DIST : PALGHAR, VIA UMARGAON ,401606","0260 ,02602561833",cschool@mbbiacademy.com,www.mbbiacademy.com
1131104,MERIDIAN SCHOOL,MRS. USHA PILLAI,Senior Secondary,31/03/2024,"REGENCY SARVAM, MANDA-TITWALA EAST. ,421605",",02512382443",principaltitwala@meridian.school,http://www.meridian.school
1130448,MERITORIOUS PUBLIC SCHOOL,Tushar Ramesh Yerpude,Senior Secondary,31/03/2026,"267, LODHITOLA ROAD, TIRORA DIST. GONDIYA ,441911","7198 ,7588564307 , 8668989550",principalmpstirora@gmail.com,http://www.mpstirora.edu.in
1130547,MILLENNIUM NATIONAL SCHOOL,Radhika Aniruddha Vaidya,Senior Secondary,31/03/2023,"18 -HILLSIDE KARVENAGAR, NEAR VANADEVI MANDIR ,411052","0 ,7798982020",principal@myshala.com,http://www.myshala.com
1131027,"MIRC PRIMARY SCHOOL, AHMEDNAGAR",MRS. PARAG AGRAWAL,Middle Class,31/03/2024,"GATE NO.3, MIRC, SOLAPUR ROAD, AHMEDNAGAR-414110 ,414110",",02412330030",mircprimaryschool2018@gmail.com,http://mircschools.com
1130928,MITCON INTERNATIONAL SCHOOL,MRS. MONIKA CHHABRA,Secondary School,31/03/2023,"SR. NO.33/1, OPPOSITE CHATRAPATI SHIVAJI SPORTS COMPLEX, BALEWADI, ,411045",",02066289625",principal@mis.edu.in,www.mis.edu.in
1130822,MNR INTERNATIONAL SCHOOL,MRS. MAYMOL JITESH,Senior Secondary,31/03/2024,"VILLAGE PALASPE, MUMBAI-GOA HIGHWAY, TALUKA PANVEL, NAVI MUMBAI, DIST.RAIGAD, MAHARASHTRA ,410206",",02227433131",mnris@mnrindia.org,http://www.mnrindia.org
1130230,MNR SCHOOL OF EXCELLENCE,AKHILA DINESH,Senior Secondary,31/03/2025,"PLOT NO.28, SECTOR - 6, NAVI MUMBAI ,400021","022 ,27433131",hmmum.mnr@gmail.com,http://www.mnrindia.org
1131082,MODAK INTERNATIONAL SCHOOL,MR. SRUTI RANJAN BARIK,Secondary School,31/03/2024,"GAT NO. 1988, LONI KALBHOR, B-VADKI, TAL- HAVELI, DIST-PUNE-412201 ,412201",",02026989466",modakeducation1@gmail.com,www.modakschool.com
1130423,MODERN ENGLISH SCHOOL,Dr Rashmi Sharma,Senior Secondary,31/03/2025,"VIDYANAGARI, POST-BELHE, TAL-JUNNAR, DIST-PUNE ,412410","2132 ,276650",tyagirashmi02@gmail.com,http://www.malshejniketan.com
1130624,"MODERN INTERNATIONAL SCHOOL, GANGAPUR",MR. M.A.Q.KHAN,Secondary School,31/03/2024,"MANJARI PHATA, VAIJAPUR ROAD,GANGAPUR ,431109","2433 ,02433221188",mis.gangapur@gmail.com,http://misgangapur.com/
1130026,MODERN SCHOOL,ANURADHA SARDESHPANDE,Senior Secondary,31/03/2024,"VIDYA NAGAR, 8TH KM. STONE, KORADI ROAD, OPPOSITE SUNDER BISCUIT FACTORY, NAGPUR, MAHARASHTRA ,440001","0712 ,2612117",anuradha.sardeshpande14@gmail.com,
1130881,MOHAN MALI INTERNATIONAL SCHOOL,DR. M S PRABHAKARAN NAIR,Senior Secondary,31/03/2024,"MOHAN MALI INTERNATIONAL SCHOOL,NEAR KAVATHEMAHANKAL RAILWAY STATION, ALKUD (S), DIST. SANGLI, MAHARASHTRA. PINCODE:416411 ,416411",",9890555478",mohanmaliinternationalschool@gmail.com,http://www.mmischool.com
1130038,MONTFORT HIGHER SECONDARY SCHOOL,M A ANTONY,Senior Secondary,31/03/2025,"BHAMMI BAMINI P.O BALLAPUR DT.CHANDRAPUR MAHARASHTRA ,442701","7172 ,7507363222",broantonyma12@yahoo.com,
1130070,MONTFORT SCHOOL,MR. SHINE ALEX,Senior Secondary,31/03/2024,"GAVSHI MANAPUR, ASHOKWAN,WARDHA ROAD ,POST RUIE, DIST . NAGPUR ,441108","7103 ,7103-275941",principal@montfortnagpur.ac.in,http://www.montfortnagpur.ac.in
1130857,MONTFORT SCHOOL,MR. VINCENT MENDONZA,Secondary School,31/03/2022,"SAWALIVIHIR BK, RUI ROAD, TAL. RAHATA, DIST. AHMEDNAGAR ,423109",",02423251255",montfortschoolshirdi@rediffmail.com,http://www.montfortschoolshirdi.org
1130284,MOUNT CARMEL CONVENT HIGH SCHOOL,SISTER NITHYA,Secondary School,31/03/2024,"MUL ROAD, SHASTRI NAGAR, CHANDRAPUR. P.O. ,442401","7172 ,271170",principal_mcchs@yahoo.com,
1130017,MOUNT CARMEL CONVENT HIGH SCHOOL,Sr PREETHA,Senior Secondary,31/03/2022,"CEMENT NAGAR P.O CHANDRAPUR DISTT. MAHARASHTRA ,442502","7172 ,9168258788",srpreethacmc@gmail.com,
1130290,MOUNT CARMEL CONVENT SCHOOL,SISTER GLORY,Secondary School,31/03/2026,"MASTER COLONY,P.O. SAMUDRAPUR ,442305","7151 ,225928",mountcarmelspur@gmail.com,
1130380,MOUNT CARMEL CONVENT SCHOOL,MISS SISTER LEENA,Secondary School,31/03/2025,"DHARTHI MURTHI ROAD, KATOL P.O. PIN:441302 ,441302","9637 ,07112202525",mt.carmelk@yahoo.com,www.mountcarmelkatol.info
1130633,MOUNT LITERA ZEE SCHOOL,MRS. MADHU SINGH,Senior Secondary,31/03/2022,"199, SANGAL ESTATE, KAWTHA ROAD, JAKAT NAKA NO. 2, KAMPTEE ROAD, BHILGAON, DIST. NAGPUR - 440026, ,440026",",8446060049",vilas.karlekar@zeelearn.com,http://www.mountliteranagpur.com
3030007,MOUNT LITERA ZEE SCHOOL,SANTHI V,Senior Secondary,31/03/2026,"LATE SMT MANJULABA BALWANTSINHJI CHAUHAN EDUCATIONAL CAMPUS, ,PRUTHVIRAJ CHAUHAN MARG, HAVELI FALIYA, NAROLI( U.T.OF DADRA & NAGAR HAVELI) ,396235","0260 ,2650333",principalmountliteranaroli@gmail.com,http://www.mountliteranaroli.com
2830006,MOUNT LITERA ZEE SCHOOL,Sandhya Venkatesh,Senior Secondary,31/03/2025,"BEHIND BITS PILANI, NH 17 BYPASS, ZUARINAGAR, VASCO, GOA ,403726","0832 ,27345671",sandhya.v@mountlitera.com,http://www.mountliteragoa.com
1131065,MOUNT LITERA ZEE SCHOOL,MRS. SANTOSH AGRAWAL,Secondary School,31/03/2024,"MOUNT LITERA ZEE SCHOOL NEAR BHAGAWAT TOLA, MIDC ROAD PO- DHAMANI TAHASIL & DISTRICT- GONDIA MAHARASHTRA PIN- 441614 ,441614",",0762285060",mlzs.gondia@mountlitera.com,http://mlzsgondia.com
1130775,MOUNT LITERA ZEE SCHOOL LATUR,Mr.JAYANTA BASU,Secondary School,31/03/2026,"MOUNT LITERA ZEE SCHOOL, DILIPRAO MANE EDUCATION SOCIETY, 39/2/B KHADGAON RING ROAD, NEAR P.V.R CHOWK ,413531",",02382-242550",mlzslatur@gmail.com,http://www.zeeschoollatur.com
1130372,MOUNT ST. ANN HIGH SCHOOL,Lavina Daisy Menezes,Senior Secondary,31/03/2025,"VISHNUPURI P.O. TELEGAON DABHADE, MAVAL PUNE ,410507","0211 ,222246",mtstannschool@rediffmail.com,
1130530,MUKESH R PATEL SCHOOL,MR. HEMANT KUMAR SHARMA,Senior Secondary,31/03/2022,"SHIRPUR CHOPDA ROAD, OPP PRIYADARSHINI SPINNING MILL, TANDE SHIRPUR DIST DHULE 425405 ,425405","0256 ,02563202402,",Hemantkumar.Sharma@svkm.ac.in,http://www.mrpscbse.com
1130174,MULJIBHAI MEHTA INTERNATIONAL SCHOOL,MRS. MANISHA S KAREKAR,Senior Secondary,31/03/2024,"GOKUL TOWNSHIP, BOLINJ VIRAR WEST, DISTT. PALGHAR ,401303","0250 ,7887885783",principal@muljibhaimehtainternationalschool.in,http://www.muljibhaimehtainternationalschool.in
1131006,MVM INTERNATIONAL SCHOOL,.,Secondary School,31/03/2023,"MVM EDUCATION CAMPUS MARG, OFF VEERA DESAI ROAD, ANDHERI WEST MUMBAI MAHARASHTRA ,MUMBAI , 400058 ,",",",,
1130649,MY SCHOOL,NARGACCHE MEGHALI DEEPAK,Secondary School,31/03/2025,"NEAR CHOUNDESHWARI COTTON MILL, SANGLI-KOLHAPUR HIGHWAY CHIPRI. TAL SHIROL DIST.KOLHAPUR ,416101","2322 ,227476",meghalimagdum8@gmail.com,
1130671,"N.V. CHINMAYA VIDYALAYA, SHEGAON",SHRI KISHOR RAMAKANT KULKARNI,Secondary School,31/03/2025,"N.V. CHINMAYA VIDYALAYA, GAT NO. 9B, KANARKHED ROAD, VILLAGGE KANARKHED, TALUKA AND POST SHEGAON - 444203, DIST BULDHANA. ,444203","7265 ,07265253721",nvchinmaya@gmail.com,www.nvchinmayavidyalaya.com
1130310,NAGARJUNA PUBLIC SCHOOL,MRS. SHYLA R PAWAR( VARKAL),Secondary School,31/03/2024,"KAUTHA, NANDED ,431603","2462 ,02462-256302,",npsnanded@yahoo.in,http://www.npsnanded.edu.in
1130757,"NAGESH KARAJAGI ORCHID SCHOOL, SOLAPUR.",MRS. RUPALI MAHESH HAJARE,Secondary School,31/03/2026,"125/2, MURARJI PETH, SOLAPUR, DIST. SOLAPUR- STATE-MAHARASHTRA 413001 ,413001",",02172720886",nkorchidschool@gmail.com,www.nkorchidschool.com
1130858,NALANDA,MRS. PALLAVI GAUTAM BAHADURGE,Secondary School,31/03/2022,"YASHODIN FARMS, VILLAGE- WALUNJ, SOLAPUR ROAD, AT POST - BABURDI GHUMAT ,414006",",02412675230",nalanda.ahmednagar@gmail.com,http://www.nalandaschool.co.in
1130206,NALANDA ENGLISH MEDIUM SCHOOL,MRS. KARUNA MANUJA,Senior Secondary,31/03/2025,"AT. POST. MANIPUR, MANCHAR, TAL. AMBEGAON, DIST. PUNE. ,410503","2133 ,223915",nalanda.manchar@gmail.com,www.nalandamanchar.com
1130261,NALANDA PUBLIC SCHOOL,NANDITA KHANNA,Secondary School,31/03/2023,"HARI OM NAGAR, EASTERN EXPRESS HIGHWAY,MULUND (EAST) ,400081","022 ,25321883",SFNPSCHOOL@gmail.com,http://www.sohamfoundation.org
1130611,NARAYANA E TECHNO SCHOOL,DR. MEENU CHHAZED,Secondary School,31/03/2024,"SURVEY NO 104, BEHIND SHANTI ASHRAM BUS DEPOT, IC COLONY, OFF NEW LINK ROAD,BORIVALI WEST ,400103","022 ,65566677",mumbrv.etechno@narayanagroup.com,http://www.narayanagroup.com/
1130871,NARAYANA E-TECHNO SCHOOL,MRS. ARJUMAND JHANJHARYA,Senior Secondary,31/03/2022,"CTS NO 418B, MAROL VILLAGE, MAROL- MAROSHI ROAD, NEXT TO K.P. AURUM, ,400092",",7208048998",borivali@narayanagroup.com,https://www.narayanagroup.com/
1130866,NARAYANA E-TECHNO SCHOOL,MRS. MANJU MIGLANI,Senior Secondary,31/03/2022,"BEHIND MAXUS MALL, SATYANANDJI MAHARAJ MARG, NEAR GARDEN COURT, OPP. KAILASH MANSAROVAR, BHAYANDAR (WEST), THANE - 401101 ,401101","91 ,7208010996",mumbyr.etechno@narayanagroup.com,https://www.narayanagroup.com
1130904,NARAYANA VIDYALAYAM,DR. VANDANA S MENON,Secondary School,31/03/2024,"NEAR OLD OCTROI NAKA KORADI ROAD, BOKHARA, NAGPUR ,441123",",08669667140",nvkoradiroad@nesnv.com,www.nesnv.com
1130830,NARAYANA VIDYALAYAM,MR. SACHIN MURLIDHAR BHELKAR,Secondary School,31/03/2023,"BEHIND MIDC POLICE CHOWKY, OLD BYPASS ROAD, NIMBHORA (KHURD), AMRAVATI. ,444607",",07212520416",nvamt.principal@gmail.com,http://www.nesnv.com
1130097,NARAYANA VIDYALAYAM,MALA CHEMBATH,Senior Secondary,31/03/2017,"CHINCH BHUVAN WARDHA ROAD NAGPUR MAHARASHTRA ,440015","0712 ,2293699",malachembath@nesnv.com,
1130120,NARAYANA VIDYALAYAM,SHRABONI BANERJEE,Senior Secondary,31/03/2023,"GHUGGUS ROAD AT PADOLI CHANDRAPUR MAHARASHTRA ,442406","8888 ,864874",banerjishraboni@gmail.com,http://www.adarshschool.c
1130105,NASHIK CAMBRIDGE SCHOOL,C SOMU,Senior Secondary,31/03/2022,"WADALA PATHARDI ROAD OPP ST GEORGE CHURCH INDIRA NAGAR NASIK MAHARASHTRA ,401307","0253 ,2377638",somuthamil@gmail.com,
1130030,NATH VALLEY SCHOOL,RANJIT KUMAR DASS,Senior Secondary,31/03/2025,"SATARA VILLAGE P.B.NO.567 CANTONMENT PO AURANGABAD MAHARASHTRA ,431002","0240 ,2379247",principal@nathvalleyschool.com,http://www.nathvalleyscho
1130638,NAV KRISHNA VALLEY SCHOOL,Sangeeta Pagnis,Secondary School,31/03/2025,"KRISHNA VALLEY COMPLEX, PLOT NO.P-36, MIDC KUPWAD SANGLI ,416436","0233 ,2645577",principalem@surajfoundation.org.in,http://www.surajfoundation.org.in
1130641,NAVJEEVAN CONVENT & ENGLISH PRIMARY SCHOOL,Mr.SAYYED MUZAMMIL SAYYED AQUEEL,Secondary School,31/03/2025,"NEAR POWER HOUSE,NAGZIRA ROAD,JAMNAPUR/SAKOLI 441802 ,441802",",07186236021",nawkhare.lokanand@gmail.com,
1130433,NAVNIRMAN HIGH ENGLISH MEDIUM SCHOOL,MRS. NAJAMA SALIM MUJAWAR,Senior Secondary,31/03/2024,"P-63, MIDC, AT. MIRJOLE, RATNAGIRI ,415639","0235 ,02352228441",navnirmanhigh@gmail.com,www.navnirmanhigh.in
2830001,NAVY CHILDREN SCHOOL,Ms. Anupama mehra,Senior Secondary,31/03/2025,"AIRPORT ROAD NOFRA-I DABOLIM GOA ,403801","0832 ,2541048,",ncsgoa.cbse@gmail.com,
1130028,NAVY CHILDREN SCHOOL,MRS RANJANA SUD,Senior Secondary,31/03/2025,"BLOCK VII AREA BEHIND KV II NEW NAVY NAGAR COLABA MUMBAI MAHARASHTRA ,400005","022 ,2152285",princnps@vsnl.com,http://www.npsnavy.com
1130905,"NAVY CHILDREN SCHOOL,",.,Secondary School,31/03/2025,"NAVAL STATION KARANJA NAD- 400 704 ,",",",,
1130795,NAVYUG ENGLISH MEDIUM SCHOOL,Mrs.Ujwala Sanjay Raste,Secondary School,31/03/2026,"AT LADAVALI, POST TETGHAR, TALUKA MAHAD, DISTRICT RAIGAD ,402301","0 ,02145222344",navyug.org@gmail.com,http://www.navyugedu.org
1130204,NEERI MODERN SCHOOL,UDAY THOSAR,Secondary School,31/03/2022,"NEERI, NEHRU MARG, NAGPUR ,440020","0712 ,2247769",neerimodskool@gmail.com,http://www.NeeriModernSchoolNagpur.org
1130646,NEW BEGINNING INTERNATIONAL SCHOOL,Mr. Ganesh R. Tarate,Secondary School,31/03/2025,"GUT NO 231/1,SHAVANGI SHIVAR, NAIGAON,AURANGABAD ,431111","0 ,9604433059",newbeginningsawangi@gmail.com,
1130621,"NEW BOMBAY CITY SCHOOL, CBSE",MRS. AVNEET KAUR,Senior Secondary,31/03/2024,"PLOT NO 8, SECTOR - 9, GHANSOLI, NEW MUMBAI, MAHARASHTRA- 400701 ,400701","022 ,9321702662",asppublicschool@gmail.com,http://www.asppublicschool.in
1130301,NEW ENGLISH ACADEMY OF GENIUS,Shikha Bhattacharjee,Secondary School,31/03/2015,"MAHADEOPURA ,442001","7152 ,253592",bshikha98@yahoo.com,
1130693,NEW ENGLISH SCHOOL,SHABNAM SALIM MOMIN,Secondary School,31/03/2025,"AT-POST - LANDEWADI - CHINCHODI, TAL - AMBEGAON, DIST - PUNE ,410503","2133 ,235106",principal.nes111@gmail.com,http://www.newenglishschool.in
3030003,NEW ERA ENGLISH MEDIUM SCHOOL,KIRTI S SHUKLA,Senior Secondary,31/03/2024,"PARMAR STREET, MORIFALIA,VILLAGE NAROLI,U.T OF D&N.H ,396235","0260 ,2651077",kirtishukla67@gmail.com,
1130689,NEW ERA ENGLISH SCHOOL,Shirale Dharamsing Fulchand,Secondary School,31/03/2025,"NEMGIRI PARISAR, JINTUR, TAL JAINTUR, DIST PARBHANI ,431509","0 ,09403217603",rajshirale24@gmail.com,
1130004,NEW ERA HIGH SCHOOL,TUBA MAHABAT,Senior Secondary,31/03/2022,"CHESSON ROAD PANCHGANI SATARA DISTT. MAHARASHTRA ,412805","2168 ,243221",tuba.mahabat@nehs.in,http://www.rajashreesmm.c
1130325,NEW HIZON SCHOLARS SCHOOL,Tanujaa Bhat,Senior Secondary,31/03/2024,"PLOT-05, SAECT-13, AIROLI, NAVI MUMBAI ,400708","022 ,27793509",tanuja.bhat@newhorizonsms.com,
1130164,NEW HORIZON PUBLIC SCHOOL,PRASHANT BUKKAWAR,Senior Secondary,31/03/2022,"SECTOR 13,KHANDA COLONY, NEW PANVEL WEST. ,410206","022 ,2746156768",prashantbukkawar@gmail.com,http://www.newhorizonps.com
1130086,NEW HORIZON PUBLIC SCHOOL,Nicholas Correa,Senior Secondary,31/03/2022,"SECTOR 19 AIROLI, DISTT NAVI MUMBAI MAHARASHTRA ,400708","022 ,27793907",nvcorrea@gmail.com,
1130470,NEW HORIZON SCHOLARS SCHOOL,Manidipa Banerjee,Senior Secondary,31/03/2024,"VILLAGE KAVESAR, GHODBUNDER ROAD, THANE (W) 400607 ,400607","022 ,25974348",directornewhorizon@gmail.com,http://www.newhorizonscholarsthane.com
1130312,"NEW HORIZON SCHOOL, AURNAL",Suneeta Dattaram Patil,Secondary School,31/03/2024,"SHENDRI ROAD. A/P- AURNAL, TAL- GADHINGLAJ ,416502","2327 ,223220",sunitadpatil1975@gmail.com,
1130374,NEW ORANGE CITY CONVENT,MRS.MADHURI BHONDE,Senior Secondary,31/03/2026,"NEAR S.T. STAND, WARUD, DISTT. AMRAVATI ,444906","7229 ,07229-232991,",noccwarud@gmail.com,http://www.noccwarud.com
1130352,NEW PUNE PUBLIC SCHOOL,MR. LATIF MANER,Secondary School,31/03/2022,"SECTOR-28, NIGDI PRADHIKARAN, PUNE-44 ,411044",",02027659945",newpunepublicschool@yahoo.in,http://newpunepublicschool.com
1130495,NEW SEETA PUBLIC SCHOOL DEORI,DIPANKAR MITRA,Secondary School,31/03/2022,"BEHIND POLICE STATION PARASTOLA ROAD DEORI. ,441901","7199 ,225530",ravikharwade@gmail.com,
1130683,NEW TIMES INTERNATIONAL SCHOOL,MRS. PAYAL RAMESH MUDALIAR,Senior Secondary,31/03/2024,"GET NO.351/333/1LONIKAND,TAL- HAVELI, DIST-PUNE, PUNE -NAGAR ROAD PUNE ,412216","020 ,9637192555",ntischoolpune2017@gmail.com,http://www.ntischoolpune.org
1130210,NEW VISION PUBLIC SCHOOL,MR. ARAVIND V MARALI,Senior Secondary,31/03/2022,"NEW VISION PUBLIC SCHOOL, RING ROAD, AMBAJOGAI ,431517","2446 ,245678(02446),",newvisionschool@ymail.com,
1130903,NEW WISDOM INTERNATIONAL SCHOOL,MRS. SUJATA RANSING,Secondary School,31/03/2022,"PLOT NO 32, GURUGOVIND SOCIETY, NEAR DATTA TEMPLE, SANGHARSH CHOWK, PUNE 14 ,411014",",08308309694",nwisoffice@gmail.com,http://www.newwisdomschool.com
1130358,NIRMAL BRIGHT FUTURE SCHOOL,MR.SATISH NARAYAN KURHE,Senior Secondary,31/03/2026,"NIRMALNAGAR ,414502","0242 ,02429-223555,",nirmalbfschool@gmail.com,
1130342,NIRMAL INTERNATIONAL SCHOOL,Dr Bhagwan Sonji Sawant,Senior Secondary,31/03/2023,"NEAR NIRMAL SEEDS PVT LTD, ANTURLI PHATA, BHADGAON ROAD, PACHORA 424201 ,424201","2596 ,245123",principal@nirmalintschool.org,
1130329,NK ACADEMY,Aruna Rao,Secondary School,31/03/2021,"21,VIDYA NAGAR,KORADI ROAD ,441111","0712 ,2612334",annu_emrald@yahoo.com,
1130490,"NOEL SCHOOL,",ANOSH MANWAR,Secondary School,31/03/2022,"BEHIND S.T. WORKSHOP, KAULKHED ROAD, AKOLA ,444004","0724 ,2454557",anoshmanwar@gmail.com,http://www.noelschool.org
1130685,NOOTAN INTERNATIONAL ENGLISH SCHOOL,Rohini R Patil ,Secondary School,31/03/2021,"AT LANDGEWADI TAL KAVATHEMAHANKAL DIST SANGLI ,416405","2341 ,222738",principal.nies2017@gmail.com,
1130604,NORTHSTAR GLOBAL SCHOOL,MR. ASHISH RAMESH PATOLE,Secondary School,31/03/2024,"BEHIND VIKHE PATIL MEMORIAL HOSPITAL, KEKTAI ROAD, WADGAON GUPTA, AHMEDNAGAR ,414003","0241 ,8983510460",ashishpatole777@gmail.com,www.northstarglobalschool.com
1130441,NOTRE DAME SCHOOL,Sr. Mary Shylaja SND,Secondary School,31/03/2026,"TARKHAD, VASAI (W) THANE, ,401201","2050 ,8010564635",ndsvasai@gmail.com,
1130845,NOVEL INTERNATIONAL SCHOOL,DR. MANASI HASABNIS,Secondary School,31/03/2024,"PLOT NO.GP-193,G BLOCK, MIDC,CHINCHWAD ,411019",",02067171717",principal@novelinternationalschool.com,www.novelinternationalschool.com
1130704,OASIS ENGLISH MEDIUM SCHOOL,Mrs.Bhalsing Shobha Namdeo,Secondary School,31/03/2025,"MARAHTA NAGAR, NEPTI ROAD, KEDGAON DEVI ,414005",",02412552005",oasiskedgaon@gmail.com,
1130973,OLYMPUS SCHOOL FOR EXCELLENCE,MRS. VIDYA CHAUHAN,Secondary School,31/03/2022,"AT POST BHANDGAON ,412214",",9145141111",olympuscbse@gmail.com,http://www.olympusedu.com/
1130457,"OM VIDYANIKETAN SCHOOL,UMRER",SANGITA CHAUDHARY,Secondary School,31/03/2022,"OMKARNAGAR, BAHINBAI NAGAR ROAD, PARSODI, UMRER, NAGPUR. ,441203","7116 ,244108",chaudharysangita06@gmail.com,
1130508,OMKAR ENGLISH MEDIUM SCHOOL,APARNA WAGH,Secondary School,31/03/2022,"P-74, NEAR MAMATA HOSPITAL MIDC RESIDENTIAL ZONE DOMBIVLI EAST ,421203","0251 ,2800057",aparnaw11@gmail.com,
1130682,ORCHID PUBLIC SCHOOL,MRS. SUJATA GANDHI,Senior Secondary,31/03/2022,"DHANTOLI, KATOL ,441302","7112 ,9422815972",spmcbscschool@gmail.com,http://www.orchidpublicschool.edu.in
1130631,ORCHID TECHNO SCHOOL,Mrs.Shaikh Anjum Bano,Secondary School,31/03/2025,"14/140 CIDCO, WALUJ MAHANAGAR, WALUJ ,431136",",02402040190",orchid_techno@yahoo.co.in,www.orchidschool.co.in
1130694,ORCHIDS THE INTERNATIONAL SCHOOL,Mrs. Kavita Chatterjee,Secondary School,31/03/2025,"SG BURVE ROAD, NEAR KURLA NAGRIK BANK,KURLA (WEST), MUMBAI 400070. ,400070",",02260017100",principal.kurla@orchids.edu.in,http://www.orchidsinternationalschool.com
1130825,ORCHIDS THE INTERNATIONAL SCHOOL,Mrs. ISHITA GHOSHAL,Secondary School,31/03/2026,"SECTOR 27, NEXT TO RAM MANDIR, NIGDI – PRADHIKARAN, ,411044",",2065223300",principal.nigdi@orchids.edu.in,http://www.orchidsinternationalschool.com
1130670,ORCHIDS THE INTERNATIONAL SCHOOL,Mrs.ANSHU SAXENA,Secondary School,31/03/2025,"MARVE ROAD, OPP. HDFC BANK,BEHIND GARDEN COURT RESTAURANT, ORLEM, MALAD(W),MUMBAI- 400 064 ,400064",",02269977755",principal.malad@orchids.edu.in,http://www.orchidsinternationalschool.com
1130678,ORCHIDS THE INTERNATIONAL SCHOOL,Mrs.Pratibha Arun Mishra,Secondary School,31/03/2025,"PLOT NO. 23, SECTOR 1, KOPARKHAIRANE NAVI MUMBAI – 400709 ,400709",",02260603135",principal.koparkhairaine@orchids.edu.in,http://www.orchidsinternationalschool.com
1130581,ORCHIDS THE INTERNATIONAL SCHOOL,DR.  MADHURI SAGALE,Senior Secondary,31/03/2024,"COSMOS ARCADE, AZAD NAGAR,OPPOSITE BRAHMAND PHASE 4,BESIDE TMC WATER TANK, KOLSHET,THANE (WEST), 400607. ,400607","022 ,02260603888,",principal.oist@orchids.edu.in,http://www.orchids.edu.in
1130566,ORHCIDS THE INTERNATINAL SCHOOL,BEENA NAYAKEN,Secondary School,31/03/2024,"C.V.O.D. JAIN PATHSHALA, SVP ROAD, # 84, SAMUEL STREET (PALAGALY),MASJID BUNDER, MUMBAI 400 009 ,400009","022 ,23435488",principal.oisp@orchids.edu.in,http://www.orchidsinternationalschool.com/mumbai-b
1130196,ORION ENGLISH MEDIUM SCHOOL,SUSHMA SRINATH KANCHI,Senior Secondary,31/03/2024,"JALGAON BAHINAI, VIDAGAN, DISTT JALGAON, MAHARASHTRA ,425002","0257 ,2239805",sushma_kanchi@yahoo.in,
3030008,OUR LADY OF HELP ENGLISH SCHOOL,MRS. TRICIA A T P NUNES,Senior Secondary,31/03/2024,"OUR LADY OF HELP ENGLISH SCHOOL, CLAUDIO NUNES AREA, SAMARVARNI. ,396230","0260 ,7567755147",oloh.engschool05@gmail.com,ourladyofhelp.kidkonnect.in
1130386,OXFORD INTERNATIONAL SCHOOL,MISS N C ANURADHA,Secondary School,31/03/2025,"SURVEY NO. 76,PAWDE WADI ROAD ,431605","2462 ,02462266333",oisnanded@hotmail.com,www.oxfordn.org.in
1130737,OXFORD THE GLOBAL SCHOOL,Mrs.UMADEVI SHRINIVAS DHYAWARSHETTY,Secondary School,31/03/2025,"431605 ,431605",",9146085949",oxfordemsnnd@gmail.com,
1130082,OYSTER ENGLISH HIGH SCHOOL,Manpreet Singh Johar,Secondary School,31/03/2023,"GUT NO 15 FATEHPUR JALNA ROAD AURANGABAD MAHARASHTRA ,431001","0240 ,2100265",joharmanpreetsingh@yahoo.co.in,
