Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
1930156,NAVY CHILDERN SCHOOL,MRS. PAYAL SWARUP,Secondary School,31/03/2020,"INS RAJALI ARAKKONAM TAMIL NADU ,631006","03192 ,22740-9",npspb@yahoo.co.in,
2530005,NAVY CHILDREN SCHOOL,Mrs. ANITA DEVI,Senior Secondary,31/03/2025,"MINNIE BAY PORT BLAIR PO JUNGLIGHAT ANDAMAN & NICOBAR ISLANDS ,744103","03192 ,200827",npspb@yahoo.co.in,
1180012,NAVY CHILDREN SCHOOL,CDR P S GAHLOT,Middle Class,31/03/2003,"INS SHIVAJI LONAVLA MAHARASTRA ,410402","03192 ,76846",npspb@yahoo.co.in,
130065 ,NAVY CHILDREN SCHOOL,DR. PARUL KUMAR,Senior Secondary,31/03/2025,"NAUSENABAUGH VISAKHAPATNAM ANDHRA PRADESH ,530005","0891 ,08912740283",ncs_visakha@rediffmail.com,http://www.ncsvizag.edu.in
130159 ,NAVY CHILDREN SCHOOL,evangeline p ranjan,Senior Secondary,31/03/2025,"SRI VIJAY NAGAR COLONY 104 AREA MAIPALAM VISHAKHAPATNAM ANDHRA PRADESH ,530018",",559575",,
830942 ,NAVY CHILDREN SCHOOL,MONISHA BANERJEE,Secondary School,31/03/2024,"ARGA, NAVAL BASE, KARWAR, ,581308","08362 ,231326",ncskadamba@gmail.com,
3630071,NAVYABHARATHI GLOBAL SCHOOL,P. Satyam,Senior Secondary,31/03/2026,"H.NO: 4-167 ,503003","07535 ,08462-646345",navyabharathi@gmail.com,www.navyabharathi.com
3630101,NEELKANTH VIDYAPEETH RESIDENTIAL SCHOOL,mr.k.ram kumar kasyap,Senior Secondary,31/03/2022,"MAJEEDPUR,P.O. BATASINGARAM, NEAR RAMOJI FILM CITY, HAYATHNAGAR, RANGAREDDY, ,500525",",08415-201553",snvp2@live.com,http://www.snvp.g
130488 ,NEHRU HIGH SCHOOL,MR. KODURU KAMAL TEJA REDDY,Secondary School,31/03/2026,"SR. NO. 148/2, BANAGANAPALLI, DIST. KURNOOL, AP ,518124",",9441056875",nehemia.shaw12@gmail.com,http://www.nehruhighschool.com
1930461,NEHRUJI CENTRAL HIGHER SECONDARY SCHOOL,Dr P ANKAYARKANNI,Senior Secondary,31/03/2024,"10/3 SIVAGANGAI MELUR MAIN ROAD, IDAYAMELUR, SIVAGANGAI DISTRICT ,630561","4575 ,237261",ankayarkannip@gmail.com,
3630217,NEO SCHOOL AIZZA,Alefiyah Hussain,Secondary School,31/03/2025,"16-4-1, NEW MALAKPET, HYDERABAD, ,500024","040 ,65597817",1alefiyah@gmail.com,http://www.aizzaschool.com
3630260,NEW CREATION - A FREE PROGRESS SCHOOL,MR. PRASANT KUMAR DAS,Secondary School,31/03/2026,"MATRIDARSHAN TRUST, CHAMPAK HILLS, VILLAGE PASARAMADLA ,506201",",9177533369",newcreationfps@gmail.com,http://www.newcreationschool.org
1930215,NEW CREATION BILINGUAL SCHOOL,S. Vengadesan,Secondary School,31/03/2026,"NEW CREATION AUROVILLE 605101 TAMIL NADU ,605101",",4132622358",ncbs@auroville.org.in,http://www.auroville.org
1980010,NEW ERA SECONDARY SCHOOL,MR K. ANBU,Senior Secondary,31/03/2016,"ASPIRATION, AUROVILLE 605101 ,",",",rodhemsell@yahoo.com,
3630271,NEW LITTLE FLOWER E.M SCHOOL,MR. DR. P. BHUMESHWARA RAO,Secondary School,31/03/2026,"7-427/C, LIONS VIDYA NAGAR, WYRA (MNDL), KHAMMAM (DIST) ,507165",",8886220479",newlittleflower1@gmail.com,
1930858,NEW PRINCE SHRI BHAVANI VIDYASHRAM,MRS. N. AMUDHA,Senior Secondary,31/03/2024,"NO. 18, SOUTH SECTOR, 2ND STREET, ADAMBAKKAM, CHENNAI – 600 088 ,600088",",04422603162",npsbvadm@gmail.com,
1930532,NEW PRINCE SHRI BHAVANI VIDYASHRAM,VEENA ILANGO,Senior Secondary,31/03/2021,"NO.27, SABAPATHY STREET, ULLAGARAM, CHENNAI ,600091","044 ,22420292",veenailango@gmail.com,http://www.newprinceshribhavani.com
1931305,NEWTONS APPLE PUBLIC SCHOOL,MR. SHIV BAHADUR SINGH,Secondary School,31/03/2024,"MALAYANUR, RAMAKONDAHALLI, PENNAGARAM TALUK, DHARMAPURI DISTRICT, TAMILNADU ,636810",",0434252345",newtonsapplepublicschool@gmail.com,newtonappleschool.com
130504 ,NEXTGEN INTERNATIONAL SCHOOL,DR. R.L.V.RAMESH,Secondary School,31/03/2022,"KOTHAPATNAM ROAD, KOPPOLE ONGOLE ,523286",",09849453966",principal@nextgenschool.in,www.nextgenschool.in
130349 ,NICE,PAVITHRAM SRIDEVI,Secondary School,31/03/2022,"MYNAMPADU VILLAGE, KANAPARTHI PANCHAYAT & POST, SATHULURU SUB POST OFFICE, NADENDLA MANDAL, GUNTUR DISTRICT ,522549","8647 ,213325",nicemynampadu@gmail.com,http://www.nice-india.org
3630094,NIRAJ INTERNATIONAL SCHOOL,Ms. Roja Paul,Secondary School,31/03/2025,"132,133, KANDLAKOYA, MEDCHAL, R.R.DIST HYDERABAD MEDCHAL 501403 ,501403",",9184182000476",info.nirajinternationalschool@gmail.com,http://www.nirajinternationalschool
130517 ,NIRMALA HIGH SCHOOL,MISS SR T SUJATHA,Secondary School,31/03/2023,"NIRMAL NAGAR,ATMAKUR(VILL),MANGALAGIRI(MANDAL) ,522503",",08645232179",nirmalacbsemgl7@gmail.com,www.ncbsemgl.com
2530002,NIRMALA SR SEC SCHOOL,CAROLINE MATHEW,Senior Secondary,31/03/2024,"HADDO POST PORT BLAIR A & N ISLANDS ,744102","3192 ,232915",joyline10@gmail.com,
1931053,NMS VIJAYALAKSHMI SANJEEVIMALAYAN KALVIYAGAM,MRS. INDIRA DEVI,Secondary School,31/03/2022,"MADURAI THENI ROAD, NAGAMALAI - PUTHUKOTTAI, TAMIL NADU ,625019",",045222456440",correspondentnms@gmail.com,www.nmsschools.org
1931306,NOBLE PUBLIC SCHOOL,MRS. PRIYANKA K R,Secondary School,31/03/2024,"KOOTTAPULI,KALIAKKAVILAI. ,629153",",04651245687",noblepublicschool11@gmail.com,www.nobleps.in
1930314,NOTREDAME OF HOLYCROSS SCHOOL,ANTONY RAJ,Senior Secondary,31/03/2022,"GUNDUKALLUR, UDAYAPATTI P.O. ,636140","0427 ,2241800",antony.raj6@gmail.com,www.notredamehcs.org
1930421,NOYYAL PUBLIC SCHOOL,K MEENAKCHI,Senior Secondary,31/03/2023,"NO 10 MUTHUR , KINATHUKADAVU - 642109 POLLACHI TALUK COIMBATORE DISTRICT. ,642109","4529 ,292939",principal@noyyalps.in,http://www.noyyalps.in
1930939,NR PUBLIC SCHOOL,MRS. SHEELA.D,Secondary School,31/03/2026,"NR PUBLIC SCHOOL [CBSE] SF.NO.653/4B -12, CHOLANGKURICHI - ROAD, UDAYARPALAYAM -POST & TALUK, ARIYALUR - DISTRICT, TAMIL NADU. PIN: 621 804 ,621804",",04331253535",nrpublicschoolcbse@gmail.com,http://www.nrpublicschool.net
3630370,NSR HIGH SCHOOL,MR. THALLURI SURESH BABU,Middle Class,31/03/2024,"AREPALLY, KOTHAPETA X-ROAD WARANGAL ,506006",",9295004558",sureshbabu.thalluri@gmail.com,www.nsrschools.ac.in
1931015,NTR INTERNATIONAL SCHOOL,MRS. S.VIJAYALAKSHMI,Senior Secondary,31/03/2024,"SY.NO.: 47/3&6, BUKKASAGARAM(VILLAGE & POST), SHOOLAGIRI(TK). ,635109",",9444083339",ntrcbse@gmail.com,www.ntrish.com
3630215,NTR MODEL SCHOOL,S J REDDY,Secondary School,31/03/2025,"NTR MODEL SCHOOL HIMAYATH NAGAR VILLAGE - 500 075SURVEY NO.3 MOINABAD MANDAL RANGAREDDY DISTRICT TELANGANA STATE ,500075","91 ,9248444918",principal_mshyd@ntrtrust.org,http://www.ntrtrust.org
830783 ,NUTHAN INTERNATIONAL PUBLIC SCHOOL,RAJ ANI B S,Middle Class,31/03/2020,"AJJAMPURA ,577547","8261 ,245580",kotreshknvs@gmail.com,
3630188,OAK VALLEY SCHOOL,A R HEPHZIBAH,Secondary School,31/03/2024,"SY.NO 169, VAISHNAVI ENCLAVE, NEAR SAKET ,500062","040 ,65964232",raj_hepsi@yahoo.co.in,http://www.oakvalleyinternationalschool.org
3630318,OAKDALE INTERNATIONAL SCHOOL,MISS SUCHARITA,Secondary School,31/03/2023,"SY.NO:88&89, NEAR BEERAMGUDA ORR, WADAKPALLY VILLAGE, AMEENPUR MANDAL, SANGAREDDY DISTRICT, TELANGANA ,502032",",07995111888",contact.oakdale@gmail.com,www.oakdale.in
130251 ,OAKRIDGE INTERNATIONAL SCHOOL,Biju Baby,Senior Secondary,31/03/2025,"NEAR NH-5, TAGARAPUVALASA, SINGANABANDA VILLAGE, BHIMUNIPATNAM MANDAL, VISAKHAPATNAM DISTT., ANDHRA PRADESH-531163 ,530017","0893 ,201111",arupkumar.ray@oakridge.in,http://www.wwis.in
3630090,OAKRIDGE INTERNATIONAL SCHOOL,Mrs. Baljeet Oberoi,Senior Secondary,31/03/2022,"SURVEY NO166/6.BOWRAMPET,NEAR BACHUPALLY,QUTUBULLAPUR MANDAL,RANGAREDDY DISTRICT. PIN 500 043 ,500043",",040 23331666,23337799,7036150003",arti.kataria@oakridge.in,http://www.oakridge.in
3630048,OAKRIDGE INTERNATIONAL SCHOOL,MS SESHA SHAILA BHAMIDIPATI,Senior Secondary,31/03/2023,"S NO 6 & 13 KHAJAGUDA NANAKRAMGUDA ROAD GOLCONDA POST SERILINGAMPALLY MANDAL CYBERABAD, HYDERABAD,AP ,500008","040 ,29800111,29804111",shaila.bhamidipati@oakridge.in,www.oakridgeinternational.com
3630105,OAKWOOD INTERNATIONAL SCHOOL,Dr.. K. Rami Reddy,Senior Secondary,31/03/2025,"1-4-477, SATYANAGAR KAMMAN, NEWMARURHINAGAR,KOTHAPET, DILSUKNAGAR, HYDERABAD-35. A.P ,500035","01636 ,040-32583328",ram_presidency@yahoo.com,http://www.oakwoodinternationalacademy.ac.in
130285 ,OAKWOOD THE RAJAHMUNDRY SCHOOL,A RAJENDRANATH,Secondary School,31/03/2025,"BEEJAPURI TOWN SHIP, DIWANCHERUVU, RAJAHMUNDRY (RURAL) EAST GODAVARI DISTRICT ANDHRA PRADESH ,533103","0883 ,9347428884",rajendranath1004@gmail.com,
3630250,OASIS PUBLIC SCHOOL,Dr.J.S.Paranjyothi,Secondary School,31/03/2021,"11-23-2356, DESHAIPET ROAD ,506002",",08702420984",oasispsindia@yahoo.co.in,http://www.oasispublicschool.com
3630002,OASIS SCHOOL,DR N B SUDERSHAN,Secondary School,31/03/2023,"RAIDURG HYDERABAD ANDHRA PRADESH ,500008","040 ,3561850",,
3630170,OASIS SCHOOL OF EXCELLENCE,Muppidi Uma Devi,Secondary School,31/03/2023,"AMMAPALLY SHAMSHABAD RANGAREDDY AP ,501218",",08413-254100",57682@cbseshiksha.in,
3630373,OCEAN THE ABM SCHOOL,MRS. INDIRA S,Secondary School,31/03/2024,"16-2-39/A, 39/C1&C2 AKBAR BAGH, MALAKPET ,500036",",04024543901",mansoor.dawah@gmail.com,
3630183,OCIMUM INTERNATIONAL SCHOOL,Shobhana Nair,Secondary School,31/03/2025,"SURVEY NO: 72, HASMATHPET, BOWENPALLY, SECUNDERABAD ,500011","040 ,68888989",principalocimuminternational@gmail.com,http://www.ocimum.edu.in
1931179,OLIVE PUBLIC SCHOOL,.,Secondary School,31/03/2023,"NO.1, 2ND MAIN ROAD, SARVAMANGALA NAGAR, CHITLAPAKKAM, CHENNAI - 600064. CHENNAI TAMILNADU ,KANCHEEPURAM , 600064 ,",",",,
3630314,OLIVEMOUNT GLOBAL SCHOOL,MR. JOY PADAYATTY,Secondary School,31/03/2023,"STREET NO.15, NALANDANAGAR,HYDERGUDA, ATTAPUR, RAJENDRANAGAR (M), RANGA REDDY DIST. ,500048",",04029701555",principal.olivemount@gmail.com,www.olivemountglobalschool.com
3630331,OLYMPIA SCHOOL,MRS. UMADEVI PATIL,Secondary School,31/03/2023,"SY NO:384 AND 384/E PART, ALLAPUR VILLAGE, TOOPRAN MANDAL, MEDAK DIST ,502334",",9229292952",olympiaischool@gmail.com,www.oischool.in
1930474,OM SADHANA CENTRAL SCHOOL,MRS.PARAMAKALYANI P N,Senior Secondary,31/03/2026,"T.P.M. NAGAR, THENI MAIN ROAD, VIRATTIPATHU MADURAI ,625016","0452 ,0452 4219799,",omsadhanacentralschool@gmail.com,http://www.omsadhanacentralschool.org
130610 ,OM SAI ENGLISH MEDIUM SCHOOL,MRS. K PRAMEELA,Secondary School,31/03/2023,"4-17 ANANTHAVARAM ROAD ,531219",",08933223334",omsaicbseschool@gmail.com,www.omsai.org
1930125,OM SHANTHI HIGHER SEC SCHOOL,ILANGO,Secondary School,31/03/2023,"THANDICOMBU ROAD DINDIGUL TAMIL NADU ,624008","0451 ,9629733479",msilango@gmail.com,-
1931281,OMGS MATRIC HIGH SCHOOL,MRS. MS. KALPANA.J,Secondary School,31/03/2024,"MADURAI THONDI MAIN ROAD, NEAR JEBATHOTTAM, ,630551",",04575290761",omgschool2020@gmail.com,http://www.omg551.com
2930001,ONGC PUBLIC SCHOOL,N SWAMINATHAN,Senior Secondary,31/03/2023,"NERAVY KARAI KAL PONDICHERRY ,609604","4368 ,238577",principalongcps@gmail.com,www.ongcpublicschool.org
1930655,OPEN ARMS INTERNATIONAL SCHOOL,Mrs.Ethel J Stephens,Secondary School,31/03/2024,"1/154, INNAPPASANDRA, NALLUR POST, ,635103",",04344-292650",etheljstephens@yahoo.co.in,
1930913,ORANGE BRITISH ACADEMY,MR. M PRABU,Senior Secondary,31/03/2024,"1/ 1A,1B, ORANGE BODHI CAMPUS, CHETPET ROAD, VINNAMANGALAM, ARNI TALUK ,632316",",09976530558",orangebritishacademy@gmail.com,www.orangebritishacademy.com
3630053,ORCHIDS THE INTERNATIONAL SCHOOL,mr. b g ray,Secondary School,31/03/2020,"729 ROAD NO 36 JUBLIEE HILLS HYDERABAD ADHNRA PRADESH ,500034","040 ,23556601",chids_intl@yahoo.co.in,http://www.orchidsinternationalschool.com
1980002,ORDNANCE CLOTHING FACTORY SCHOOL,R B MANDAL,Secondary School,31/03/2022,"AVADI CHENNAI TAMIL NADU ,600054","044 ,6385080",jvsss@yahoo.com,
1930412,ORISON ACADEMY,MRS.N.SHANTHI,Senior Secondary,31/03/2026,"669/2A, 669/6A, MADUKKARAI ROAD, EACHANARI POST, COIMBATORE DIST., TAMILNADU. ,641021","0422 ,0422 7708488875, 9789385249",orisonacademycbse@yahoo.in,http://www.orisonacademy.edu.in
1930490,"OXALISS INTERNATIONAL SCHOOL,",MISS ANNA MARIA A NORONHA,Senior Secondary,31/03/2024,"SALEM CHENNAI MAIN ROAD,THATCHUR,KALLAKURICHI 606202. VILLUPURAM-DIST. TAMILNADU-STATE. ,606213","4151 ,04151221388",oxalissinternationalschool@gmail.com,http://www.bharathioxaliss.com
1930500,OXFORD ENGLISH SCHOOL,DR. CHITHRAKALA R.,Senior Secondary,31/03/2024,"MUTLUR BYPASS ROAD, THILLAINAYAGAPURAM, NEAR VANDIGATE, CHIDAMBARAM,CUDDALORE DISTRICT, TAMIL NADU, SOUTH INDIA, INDIA PINCODE: 608001 ,608001","0 ,9943391262",oxfordescdm@gmail.com,http://www.oxfordenglishschool.info
3630100,OXFORD GRAMMAR SCHOOL,Mr.G RAMANJULA,Secondary School,31/03/2025,"3-6-743/2 ST.NO.12, HIMAYATNAGAR ,500029","0498 ,040-27635669",ogscbse@gmail.com,
3630302,OXFORD INTERNATIONAL SCHOOL,MRS. Y JAYASHREE,Secondary School,31/03/2022,"BAL REDDY NAGAR, DAMMAIGUDA, KEESARA MANDAL, MEDCHAL DIST, ,500083",",7330897535",oxford.dammaiguda@gmail.com,http://www.oxford-dammaiguda.com
1931206,OXFORD INTERNATIONAL SCHOOL,MRS. K SANGEETHA,Middle Class,31/03/2024,"THANEERPANDAL UTHANGARAI TALUK, KRISHNAGIRI DISTRICT TN 635207 ,635207",",9500520177",oxfordinternationalschool207@gmail.com,http://www.oxfordinternationalschool.com
1930689,OXFORD PUBLIC SCHOOL,MRS. L KOTHAI NAYAKI,Senior Secondary,31/03/2022,"NSK NAGAR, KOSAVANPALAYAM, THIRUNINRAVUR ,602024","044 ,044-26340004",oxfordpublicschool.tnr@gmail.com,http://www.oxfordpublicschool.in
3630037,P OBUL REDDY PUBLIC SCHOOL,MRS Latha Shankar,Senior Secondary,31/03/2025,"ANDHRA MAHILA SABHA ROAD NO.25 JUBILEE HILLS HYDERABAD ANDHRA PRADESH ,500033","040 ,3548912",porps@sify.com,
1930201,P S B B MILLENIUM SCHOOL,BHAWANI BHASKAR,Senior Secondary,31/03/2023,"NO 9 GST ROAD ST THOMAS MOURT GUNIDY CHENNAI TAMIL NADU ,600016","044 ,23821310",principal@psbbmillenniumschool.org,
1930040,P S B B SENIOR SECONDARY SCHOOL,GEETHA GOVINDARAJAN,Senior Secondary,31/03/2025,"11 ALAGIRISAMY SALAI K K NAGAR CHENNAI TAMIL NADU ,600078","044 ,23664251",principalkkn@psbbschools.ac.in,
1930023,P S B B SENIOR SECONDARY SCHOOL,VASANTHI S,Senior Secondary,31/03/2024,"NO.7 LAKE AREA FIRST MAIN ROAD NUNGAMBAKKAM CHENNAI TAMIL NADU ,600034","044 ,28172459",principalngm@psbbschools.ac.in,
1930080,P S CHIDAMBARA NADAR SR ENGLISH SCHOOL,MRS. P. SHANTHI,Senior Secondary,31/03/2026,"KATCHERY ROAD NEAR TALUK OFFICE VIRUDHUNAGAR VIRUDHUNAGARDIST. TAMIL NADU ,626001","4562 ,245327,245427",principal@pscschool.in,http://www.pscschool.in
1930032,P S SENIOR SECONDARY SCHOOL,Dr.Revathy Parameswaran,Senior Secondary,31/03/2024,"15 ALARMELMANGAPURAM MYLAPORE CHENNAI TAMIL NADU ,600004","044 ,24640656",lspsschool@gmail.com,
130617 ,P V KRISHNA RAO MEMORIAL KUMAR E.M SCHOOL,MR. MARAPAKA ISRAEL,Secondary School,31/03/2024,"KOTHURU VILLAGE, BORVANCHA PANCHAYAT, NUZVID MANDAL, KRISHNA DT, ANDHRA PRADESH - 521201 ,521201",",08656233228",kpsnzd@gmail.com,
1931011,P. A. INTERNATIONAL SCHOOL,MRS. K. N. MYTHELIE,Senior Secondary,31/03/2024,"PALLADAM ROAD, PULLIAMPATTI, POLLACHI ,642002",",04259297555",paschool@paschool.org.in,www.paschool.org.in
1130370,P.D. JAIN PUBLIC SCHOOL,Mr.Adityakumar H. Walli,Middle Class,31/03/2015,"NEAR NEW BUS STAND (ANSING) MOUZA KHADSING, TQ. DIST. WASHIM, MH ,444507",",07252226251",pdjschool@gmail.com,
130413 ,P.E.S. PUBLIC SCHOOL,Y V KRISHNA BABU,Senior Secondary,31/03/2026,"MORDANAPALLE, YADAMARI MANDAL, ,517128","8572 ,00000",admissions@pespublicschool.com,http://www.pespublicschool.com
1930550,P.S.TEMPLE GREEN VIDYASHRAM,DR. J.SUNDAR,Senior Secondary,31/03/2022,"MATHUR VILLAGE & POST ORAGADAM KANCHEEPURAM DISTRICT PIN 602105 ,602105","044 ,04427172700,",pstgv2014@gmail.com,http://www.pstgv.com
1930349,PAAVAI VIDHYASHRAM,C SATISH,Senior Secondary,31/03/2022,"NH-7, PAAVAI VIDHYA NAGAR, PUDUCHATRAM, NAMKKAL, ,637018","4286 ,248958",mitrasatish@hotmail.com,http://www.paavaischool.org
3630305,PACE SCHOOL,MRS. I. SHARADA,Secondary School,31/03/2022,"SR. NO. 500, RUKMINIPURI COLONY, A.S.RAO NAGAR,KAPRA MANDAL, HYDERABAD, TELANGANA ,500062",",040-27128517",info@paceschoolhyd.com,http://www.paceschoolhyd.com
1930522,PADMA SESHADRI BALA BHAVAN SENIOR SECONDARY SCHOOL,MRS. VIJAYALAKSHMI RAMAN,Senior Secondary,31/03/2025,"L&T EDEN PARK TOWNSHIP, M.R.RADHA MAIN ROAD, PUDUPAKKAM&SIRUSERI VILLAGE.CHENGAPET TALUK, KANCHEEPURAM DISTRICT ,603103","91 ,8939814451",adminsrs@psbbschools.ac.in,www.psbbschools.ac.in
1930739,PADMASHREE SCHOOL,MR. K D SABU,Senior Secondary,31/03/2022,"VANASAKTHI NAGAR EXTN., KOLATHUR ,600099","044 ,26512511",info@padmashreeschool.com,www.padmashreeschool.in
130098 ,PADMAVATHI VIDYALAYA,MRS. S VARALAKSHMI,Senior Secondary,31/03/2023,"SULLURPETA NELLORE DIST. ANDHRA PRADESH ,524121","8623 ,08623241742",pvidyalaya@gmail.com,WWW.PADMAVATHIVIDYALAYA.COM
1931233,PALLAVA INTERNATIONAL SCHOOL,MRS. R.PADMAPRIYA,Secondary School,31/03/2024,"KEEZHAKUPPAM, KEEZHARUNGUNAM PANCHAYAT, PANRUTI TALUK, CUDDALORE DISTRICT ,607105",",04142223365",pallavainternationalschool@gmail.com,www.pallavainternationalschool.com
3630290,PALLAVI AWARE SCHOOL,MRS. NIDHI GERA,Secondary School,31/03/2022,"16-1-11/1/A, SURVEY NO. 37 & 40, BAIRAMALGUDA, SAROORNAGAR MANDAL, RANGA REDDY DISTRICT ,500035",",04024036456",pallaviawareschool@gmail.com,http://pallavimodelschools.org/saroornagar/
130145 ,PALLAVI MODEL SCHOOL,N S SRINIVAS,Senior Secondary,31/03/2025,"HASMATHPET MAIN ROAD MANOVIKAS NAGAR PO SECUNDERABAD ANDHRA PRADESH ,500009","040 ,27755717",principal_bwp@pallavimodelschools.org,
3630095,PALLAVI MODEL SCHOOL,SUNIR NAGI,Senior Secondary,31/03/2022,"414/A,B,C&D; ALWAR CITY, NEAR PAKALAKUNTA,ALWAL, MALKAJGIRI(MANDAL), RANGA REDDY (DISTRICT) ,500010","040 ,9396956471",siminagi22@yahoo.com,http://www.pallavimodelschool.org
3630212,PALLAVI MODEL SCHOOL,T TANUJA,Secondary School,31/03/2025,"PALLAVI MODEL SCHOOL, ADJ SRIKRISHNA TEMPLE, BODUPPAL-500092 ,500092","040 ,64443300",principal_bdpl@pallavimodelschools.org,http://www.pallavimodelschools.com
3630287,PALLAVI PROGRESSIVE HIGH SCHOOL,MRS. V SWARNALATHA,Secondary School,31/03/2022,"SR. NO 174, THUMKUNTA, SHAMIRPET MANDAL, RANGA REDDY DIST ,500078",",9440392199",pdewender@gmail.com,http://www.pallaviprogressivehs.com
3630333,PALLAVI SCHOOL,MRS. NIDHI GERA,Secondary School,31/03/2023,"SURVEY NO. 786, HIMAYATHNAGAR (V), MOINABAD (M), RANGA REDDY DISTRICT, TELANGANA ,500075",",08413235328",principal_gandipet@pallavimodelschools.org,www.pallaviinternationalschool.com
1930504,PANDUGUDI SRI LAKSHMI NARAYANA VIDYALAYA,MRS. CHRISTELLA SAILAS,Senior Secondary,31/03/2024,"A.VALAYAPATTI, ALAGARKOIL MADURAI ,625301","0452 ,04522470244",pandugudividyalaya@gmail.com,http://www.pandugudividyalaya.org/
3630005,PANINEEYA MAHAVIDYALAYA PUBLIC SCHOOL,DANDI NARASIMHA SASTRY,Secondary School,31/03/2023,"VIVEKANANDA NAGAR DILSUKHNAGAR HYDERABAD ANDHRA PRADESH ,500060","040 ,4045037",info@spkschools.com,http://www.spkschools.com
1930742,PANNAI PUBLIC SCHOOL,MRS. K.PARAMESWARI,Senior Secondary,31/03/2022,"AROCKIASAMY NAGAR, MULLIPADI (PO), TRICHY ROAD, DINDIGUL-624005 ,624005","0451 ,9894533644",pannaipublicschool@gmail.com,http://www.pannaischool.com
1130144,PARAM POOJYA SHREE RAMKRISHNA SARASWATI GURUKUL,SHUKLA R. N.,Middle Class,31/03/2011,"AT-UMALE, POST-DHANWAD, ,425003","01482 ,02572350513",gurukuljal@sancharnet.in,
130175 ,PARAMAHANSA YOGANANDA VIDYALAYA,H B AZAD HUSSAIN,Senior Secondary,31/03/2024,"KUTHEGAANIPILLAI SANTHIPURAM MANDAL KUPPARN, CHITTOOR ANDHRA PRADESH ,517401","8570 ,510730",aindianazad78@gmail.com,www.yoganandavidyalaya.or
3630258,PARAMITA HERITAGE SCHOOL,MRS. ASHU WADHWA,Senior Secondary,31/03/2024,"PADMANAGAR, KARIMNAGAR, TELANGANA-505002 ,505002",",08782269836",paramita.padmanagar@paramitaschools.in,www.paramitaschools.in
1930592,PARAMPARA ACADEMY,MR. TAMIZHSELVAM,Senior Secondary,31/03/2022,"NO.2, SELVAM NAGAR, JYOTHI NAGAR POST VEDAMABAKKAM VILLAGE, TEHSIL AROKKONAM, DIST. VELLORE ,631003","4177 ,04177-8939414422",parampara.principal@gmail.com,http://www.paramparaacademy.com
1930383,PARK GLOBAL SCHOOL,NATARAJAN H,Senior Secondary,31/03/2022,"N H 47, AVINASHI ROAD, KANIYUR ,641659","91 ,9443743345",principal@parkglobalschool.com,http://www.parkglobalschool.com
1931013,PARK PUBLIC SCHOOL,MRS. P.JAYANTHI,Secondary School,31/03/2022,"VINAYAKA GARDENS, PERIYAPATTI(PO), NAMAKKAL ,637002",",9489294050",parkpublicschool.cbse@gmail.com,http://www.parkpublicschool.com/
1930849,PARK VIEW ACADEMY,Mrs.Venkatalakshmi.V,Secondary School,31/03/2026,"MOHANUR MAIN ROAD,ANIYAPURAM ,637017",",9894017315",info@parkviewacademy.org,http://www.parkviewacademy.org
1930596,PARVATHYS ANUGRAHAA INTERNATIONAL SCHOOL,ADAPA NAGASURYAVATHY,Senior Secondary,31/03/2025,"WISDOM CITY, MADUARI MAIN ROAD, DINDIGUL ,624002","0451 ,2490054",principal.anugrahaschool@gmail.com,http://www.anugrahaschool.org
130140 ,PATHANJALI RES SCHOOL,T S R ANJANEYA SASTRY,Secondary School,31/03/1999,"PONNAL SIDDIPET, MEDAK ANDHRA PRADESH ,502277","08812 ,23555",,
1930706,PEACE ON GREEEN EARTH PUBLIC SCHOOL,MR. ASHOK KUMAR M,Senior Secondary,31/03/2022,"DOOR NO C/15 METRO STAR CITY EXTN, MANIKANDAN NAGAR, KUNDRATHUR, ,600069","044 ,04465453131",peaceongreen@gmail.com,http://www.pges.in
1930657,PEARLS PUBLIC SCHOOL,MRS.CHRISTINA PRABAKARAN,Senior Secondary,31/03/2026,"125/6, MUTHU GARDEN, TIRUCHENDUR ROAD, ARUMUGANERI ,628202","4639 ,04639-283941",pepscbse@gmail.com,http://www.pearlspublicschool.com
3630177,"PEARSON SCHOOL,",Mrs.Tripti Sen,Secondary School,31/03/2023,"SURVEY NO. 149-150, KOMPALLY VILLAGE, QUTUBULLAPUR MANDAL, LANE ADJACENT TO CINE PLANET, ,500014",",04031909495",sunitha.mahesh@pearson.com,http://www.pearsonschoolkompally.com/
130449 ,PEBBLE CREEK LIFE SCHOOL,MRS. NISHA SHARMA,Secondary School,31/03/2024,"4-43/1, OPP. MOGHULLA RAMAKRISHNA FUNCTION HALL,THUMKUNTA, SHAMIRPET MANDAL, ,500078","0841 ,0841-8247777,",moiza.rafath@pebblecreek.in,http://www.pebblecreeklifeschool.in/
1930782,PEEPAL PRODIGY SCHOOL,MRS. PRIYA STALIN,Senior Secondary,31/03/2022,"S.F.NO 733/1B, 734/1B, 735/2, 736/1A, KURICHI VILLAGE ,641008","91 ,9585400900,",ask@peepalprodigy.com,http://www.peepalprodigy.com
1930353,PEM SCHOOL OF EXCELLENCE,KAUSALYA RAJAN,Senior Secondary,31/03/2022,"SF.NO 409/1,411/2 KANGEYAM ROAD, VIJAYAPURAM, TIRUPUR ,641606","0421 ,2974906",principal@pemschool.org,http://www.pemschool.g
