Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
830497 ,NITTUR CENTRAL SCHOOL,ABDUL KHADAR BASHA,Secondary School,31/03/2022,"NO.151, MAGOD ROAD RANEBENNUR, DISTT HAVERI, KARNATAKA-581115 ,581115","8373 ,297333",lathanittur@gmail.com,http://www.nitturcentralschool.com
830856 ,NIVEDITHA ENGLISH SCHOOL,Mrs.Dhanalakshmi H,Secondary School,31/03/2026,"TANK ROAD, DODBALLAPUR- ,561203","6452 ,8050166918",hmnivedithaenglishschool@gmail.com,http://nivedithaenglishschool.org
830978 ,NLE SOCIETYS ROTARY PUBLIC SCHOOL,MRS. KARUNA KULKARNI,Secondary School,31/03/2023,"ADARSH NAGAR HUBBALLI ,580032",",08362351141",karuna.kulkarni1351@gmail.com,http://www.nlesrps.com
830241 ,NOOR INTERNATIONAL PUBLIC SCHOOL,S DURRESHAWAR RAHI,Secondary School,31/03/2021,"NOOR COLONY, NEAR HORTICULTURE CENTRE, HALDKER(K), HYDERABAD ROAD BIDAR ,585401","8482 ,221297",rahi_principal@yahoo.co.in,
830844 ,NORTH HILLS INTERNATIONAL SCHOOL,MRS. ASHA TILAK,Senior Secondary,31/03/2024,"SURVEY NO. 64/2, DASARAHALLI, BANGALORE -560024 ,560024",",08022331984",info@nhisblr.com,https://www.nhisblr.com
830180 ,NOVLE SCHOOL,NAKEER RAZA SYED,Secondary School,31/03/2025,"NO.34 DARUZEHRA ROAD, ALIPUR, GAURIBIDANUR TALUK THONDEBHAVI, ,561224","8155 ,89203",nakeeer@hotmail.com,
830493 ,NPS INTERNATIONAL SCHOOL,SHUBHA ACHAIAH,Senior Secondary,31/03/2022,"NO.21, ANJANADRI ROAD, VIJAYANAGAR IV STAGE, II PHASE, MYSORE - 570018 ,570018","0821 ,2970655",principal.npsmys@gmail.com,http://www.npsmysore.com
830903 ,NURTURE INTERNATIONAL SCHOOL,MRS. T SUJATHA,Secondary School,31/03/2024,"NURTURE INTERNATIONAL SCHOOL, A UNIT OF VASAVI EDUCATION SOCIETY, OPP.C.D.A OFFICE, CHIKKAKURUBRAHALLI, BYPASS ROAD, CHICKMAGALUR ,577102","0495 ,08262220115",nurture.ckm@gmail.com,http://nurtureinternational.in/nischikmagalur/
830918 ,NURTURE INTERNATIONAL SCHOOL,Dr.STELLA PANDHARE,Secondary School,31/03/2022,"9TH MILE STONE, HESSRAGHATTA MAIN ROAD, BONE MILL, BAGALGUNTE ,560073",",9845506932",principal.nisb@nutureinternational.in,
830871 ,NUTHAN ENGLISH PRIMARY SCHOOL,MR. SOMASHEKARAPPA,Secondary School,31/03/2026,"AJJAMPURA POST ,577547",",08261-245580",KOTRESHKNVS@GMAIL.COM,
830563 ,OAKRIDGE INTERNATIONAL SCHOOL,K V Arjun Rao,Senior Secondary,31/03/2020,"SURVEY NO 40,THIGALACHOWDENAHELY VILLAGE,SARJAPURA HOBLI,ANEKAL TALUK,BENGALURU-562 125, KARNATAKA STATE ,562125","080 ,49590900",arjun.rao@oakridge.in,http://www.oakridge.in
831069 ,OM CENTRAL PRIMARY SCHOOL KABBUR,MR. BABURAO APPUGOUDA MALAGOUDANAVAR,Secondary School,31/03/2024,"AP KABBUR TAL CHIKKODI DIST BELAGAVI STATE KARNATAKA ,591222",",08838229036",Omschoolkbr@gmail.com,www.omcentralschoolkabbur.com
830351 ,OM NATIONAL PUBLIC SCHOOL,SAMARENDRA PANIGRAHI,Secondary School,31/03/2023,"NEAR ST. JIT COLLEGE, P.B. ROAD, RANEBENNUR, HAVERI DISTT., KARNATAKA-581115 ,581115","8373 ,9844530779",principalomps@gmail.com,
831090 ,OPEN MINDS WORLD SCHOOL,MR. MANJUNATHA H T,Secondary School,31/03/2024,"OPEN MINDS WORLD SCHOOL, NH 13, HOLEHONNUR ROAD, JAVALLI, SHIVAMOGGA. ,577227",",08182295600",kiran@openmindsworld.org,www.openmindsworld.org
831089 ,ORCHIDS THE INTERNATIONAL SCHOOL,DR. ANNA MARIA A. NORONHA,Secondary School,31/03/2024,"SY NO. 136/B KHATA NO 152 JAGADISH NAGAR VIBHUTHIPURA VILLAGE NEW TIPPASANDRA BANGALORE-560075 ,560075",",0807829593355",principal.oiscvr@orchids.edu.in,http://www.orchids.edu.in
830782 ,ORCHIDS THE INTERNATIONAL SCHOOL,Rashmi Singh,Secondary School,31/03/2025,"SURVEY # 19, AMBALIPURA, SARJAPURA MAIN ROAD BANGALORE-560102 ,560010","080 ,64000464",principal.oiss@orchids.edu.in,http://www.orchidsinternationalschool.com
830678 ,ORCHIDS THE INTERNATIONAL SCHOOL,MRS.ANJALA SHARMA,Senior Secondary,31/03/2023,"NO.76/6, OPP.R.V.ENGINEERING COLLEGE, MYSORE ROAD, KENGERI, BANGALORE-560 059 ,560059","080 ,080- 69999392,",principal.oism@orchids.edu.in,http://www.orchids.edu.in
830679 ,ORCHIDS THE INTERNATIONAL SCHOOL,MRS. PARVATHY SESHADRI,Senior Secondary,31/03/2026,"3RD MAIN, 6TH CROSS, N S PALYA MAIN ROAD NEAR CAFE COFFEE DAY, BILEKAHALLI, ,560076","080 ,08069999394,",principal.oisb@orchids.edu.in,http://www.orchids.edu.in
830669 ,ORCHIDS THE INTERNATIONAL SCHOOL,ASMA UMAR,Secondary School,31/03/2024,"BEHIND PF QUARTERS, NEAR HMT THEATRE, SECTOR-2, HMT COLONY, JALAHALLI, BANGALORE-13 ,560013","080 ,23456512",principal.oisj@orchids.edu.in,http://www.orchidsinternationalschool.com
830694 ,ORHCIDS THE INTERNATIONAL SCHOOL,MISS ALPHONES BENITHA,Senior Secondary,31/03/2023,"NO 38-39, SRI GANDADAKAVAL, NEAR NAGARBHAVI BDA COMPLEX, BANGALORE-560072 ,560072","080 ,8904442020",principal.oisn@orchids.edu.in,http://www.orchids.edu.in
831079 ,OXFORD ENGLISH MEDIUM SCHOOL,MR. JADAGISH MARALI,Middle Class,31/03/2023,"BAILWADI ,591102",",8748910539",engschooloxford@gmail.com,http://www.oxfordengmedschool.in
830719 ,OXFORD INTERNATIONAL RESIDENTIAL SCHOOL,RUKMINI M,Secondary School,31/03/2024,"ARALIHALLI GATE, TARIKERE ROAD. ARALIHALLI POST. ,577515","0819 ,7619645655",vmpraveenmba@gmail.com,http://www.praveenvmmba.facebook.co
830691 ,OXFORD PUBLIC SCHOOL,Mrs.Padmini,Secondary School,31/03/2024,"MOGARAHALLI, SRIRANGAPATNA TALUK, MANDYA DISTRICT. KARNATAKA. ,571438","6252 ,9008799061",oxfordooty@gmail.com,http://oxfordmysore.org
830784 ,OXFORD SECONDARY SCHOOL,SUDHARMA KUMARI,Secondary School,31/03/2025,"OXFORD SCHOOL CAMPUS ,560096","080 ,23591067",oxfordschoolbangalore@gmail.com,http://oxfordschoolsaps.com
830355 ,P.E.S. PUBLIC SCHOOL,SOMASHEKHARAIAH,Secondary School,31/03/2026,"P.E.S. PUBLIC SCHOOL, N.H. 206, SAGAR ROAD, SHIMOGA - 577204. ,577204","8182 ,640818",principalpespublicschool@gmail.com,http://www.pestrust.org
830727 ,PADMAVATHI INTERNATIONAL SCHOOL,BASAVARAJ KALADAGI,Secondary School,31/03/2025,"HOSUR, JAMKHANDI TALUK, BAGALKOT DISTRICT, KARNATAKA-587314. ,587314","8353 ,8880469034",basavaraj.kaladagi@gmail.com,http://www.padmavathiinternationalschool.org
830866 ,PADMAVATI CENTRAL SCHOOL,MR. BAJARANGA K SURYAWANSHI,Secondary School,31/03/2024,"VIDY NAGAR AINAPUR ,591303",",9019867514",shripadmavaticentralschool866@gmail.com,
830933 ,PARAMOUNT PUBLIC SCHOOL,MRS. SAVITHA N,Secondary School,31/03/2022,"SY NO 64, ADUR VILLAGE, VIRGONAGAR POST, BIDARAHALLI HOBLI, BANGALORE - 560049 ,560049",",09972973539",infoparamountpublicschool@gmail.com,http://www.paramountpublicschool.com
830994 ,PARIPOORNAPRAJNA INTERNATIONAL SCHOOL,MRS. SHYLAJA .K,Secondary School,31/03/2023,"#149, PATEL LAYOOUT, VIRGONAGAR POST, CHEMMASANDRA, BANNGALORE ,560049",",7022162555",poornaprajna149@gmail.com,WWW.paripoornaprajnainternationalschool.org
830773 ,PARIVARTHANA SCHOOL,MR. SIDDARAJUNAIKA S,Secondary School,31/03/2025,"NEAR CHECKPOST, MYSURU-BENGALURU HIGHWAY ,571438",",08236295577",info@parivarthanaschool.com,www.parivarthanaschool.com
830220 ,PATIL BAYYAPUR AMAREGOWDA CENTRAL SCHOOL,ELIA VIOLET,Secondary School,31/03/2023,"BANGALORE BY-PASS ROAD, LINGASUGUR, RAICHURDIST. ,584122","0853 ,200259",eliavioletyesu@gmail.com,http://ww.pba.in
830266 ,PATRISWAMY INTERNATIONAL PUBLIC SCHOOL,DHANAJI VISHWANATHRAO RODE,Secondary School,31/03/2022,"PATRISWAMY INTERNATIONAL PUBLIC SCHOOL, AURAD (B), BIDAR DIST, KARNATAKA - 585326. ,585326","8485 ,280062",dhanajirode2011@2011,http://www.psips.com
831031 ,PAVAN CENTRAL PUBLIC SCHOOL,MRS. PRAVEENA VIVEK BYAHATTI,Secondary School,31/03/2023,"PAVAN CENTRAL PUBLIC SCHOOL, KARNATAKA UNIVERSITY ROAD, BARAKOTRI, DHARWAD ,580007",",08362744074",pavancpschool@gmail.com,www.pavanschool.edu.in
830142 ,PAVITHRA HIGH SCHOOL,V G K SHARMA,Secondary School,31/03/2024,"HMR NAGAR MEDARAHALLI CHIKKABANAVARA POST BANGALORE KARNATAKA ,560090","0 ,9900334692",hanumanthareddy.a@gmail.com,
830492 ,PEACE PUBLIC SCHOOL,Begum Shamshad,Secondary School,31/03/2022,"KALLAPU VILLAGE P.O PERMANNUR THOKKOTTU, MANGALORE ,575017","0824 ,2469796",peaceshamshad@gmail.com,
830851 ,PEARL PUBLIC SCHOOL,Suna Nagesh Uppin,Secondary School,31/03/2026,"KOTTUR ROAD, NEAR ADAVIHALLI CROSS , NICHAPURA (POST) ,583131","6586 ,08398-280079",school.pearlpublic@gmail.com,http://www.pearlpublicschoolhphalli.com
831056 ,PETS INTERNATIONAL SCHOOL,MR. RAMESH SHANKAR GULAPPAGOL,Secondary School,31/03/2024,"GULEDGUDD, TAL-BADAMI, DIST- BAGALKOT ,587203",",08357250749",pet.international.school@gmail.com,www.petsinternationalschool.com
830899 ,"PETS RATHI & KAVADE INTERNATIONAL SCHOOL, GULEDGUDD",MR.B V CHINDI,Middle Class,31/03/2021,"PETS RATHI & KAVADE SCHOOL GULEDGUDD, TAL-BADAMI, DIST- BAGALKOT ,587203",",08357250749",rkems1988@gmail.com,http://www.pet.com
831106 ,PHOENIX CONVENT SCHOOL SGIGGAON,MRS. PURNIMA SAHADEV,Secondary School,31/03/2024,"NH-4 HUBLI ROAD NEAR GOVT DEGREE COLLEGE SHIGGAON TQ SHIGGAON DIST HAVERI STATE KARNATAKA ,581205",",08378255829",mrithgss@yahoo.com,phoenixschoolshiggaon.com
830698 ,PODAR INTERNATIONAL SCHOOL,MR SUKESHA SERIGARA,Secondary School,31/03/2024,"SURVEY NO 6/4, ODDINKOPPA, AIRPORT CROSS ROAD, SHIMOGA ,577203","8182 ,241111",principal.shimoga@podar.org,http://www.podareducation.org/school/shimoga
831082 ,PODAR INTERNATIONAL SCHOOL,MRS. JAYALAKSHMI K S,Secondary School,31/03/2024,"SURVEY # 301 & 307/1, 4TH & 5TH CROSS, RR LAYOUT, KALKERE CHANNASANDRA MAIN ROAD, KALKERE, HORAMAVU(POST) ,560043",",8291691773",principal.bengaluru3@podar.org,https://www.podareducation.org/school/bengaluru3
830761 ,PODAR INTERNATIONAL SCHOOL,MR. LAVA M B,Secondary School,31/03/2025,"R.S.NO.1139/1TO1139/3AIRPORT ROAD,BELGAUM ,590016","0831 ,9341140999",principal.belgaum@podar.org,www.podar.org
830842 ,PODAR INTERNATIONAL SCHOOL,MRS. GAYATRI VIJENDRA,Senior Secondary,31/03/2023,"SURVEY NO. 85,KODIGEHALLI MAGADI MAIN ROAD,YESHWNATHPURA HOBLI,BANGALORE-91 ,560091",",08065666808",principal.bengaluru2@gmail.com,www.podar.org
830944 ,PODAR INTERNATIONAL SCHOOL,MR. HULAMANI A.S,Secondary School,31/03/2022,"PODAR INTERNATIONAL SCHOOL, SURVEY NO. 176/2 &28/02 GULUR TUMAKURU ,572118",",0816-2246793",principal.tumakur@podar.org,http://www.podareducation.org
831110 ,PODAR INTERNATIONAL SCHOOL,MR. M.S.HIREMATH,Secondary School,31/03/2024,"BEHIND LADY OF FATIMA CHURCH,PERAMPALLI ,576102",",8884495247",principal.udupi@podar.org,www.podareducation.org/school/udupi
831054 ,PODAR INTERNATIONAL SCHOOL MANGALORE,MR. GIRISH KUMAR,Secondary School,31/03/2024,"SURVEY NO: 83, KAVOOR VILLAGE, KAVOOR POST, NEAR MALADI ESTATE, KOTTARA CHOWKI, MANGALORE ,575015",",8884495223",principal.mangalore@podar.org,https://www.podareducation.org/school/mangalore
830711 ,"PODAR INTERNATIONAL SCHOOL,HEBBAL, MYSORE",KRISHNA BANGERA,Secondary School,31/03/2024,"NO. 289,A&B,BEHIND L&T,HEBBAL INDUSTRIAL AREA, MYSORE ,570017","0821 ,2402004",principal.mysore2@podar.org,http://www.podareducation.org
830255 ,POLICE MODERN SCHOOL,MANJULA M N,Senior Secondary,31/03/2023,"KSRP CAMPUS, KORAMANGALA, BANGALORE, KARNATAKA-560034 ,560034","080 ,25506765",commandant_ksrp@dataone.in,http://www.policepublicschool.g
830368 ,POLICE PUBLIC SCHOOL,USHA RAO,Secondary School,31/03/2019,"MAHADEVAPURA MAIN ROAD, JALAPURI, MYSORE, KARNATAKA ,570019","080 ,23433341",policepublicschool@yahoo.com,
830162 ,POORNA SMRITHI PUBLIC SCHOOL,NAGALAKSHMI,Secondary School,31/03/2025,"R L BANDE ROAD BEHIND HOUSING BOARD SHARUNPUR BANGALORE KARNATAKA ,560032","080 ,23540854",lalitbakshi@hotmail.com,
831118 ,POORNA VIKASA VIDYALAYA,MRS. CHITHRA B,Secondary School,31/03/2024,"72/1 VADARAPALYA,8TH PHASE J P NAGAR ,560083",",08049565285",POORNAVIKASAVIDYALAYA@OUTLOOK.COM,http://www.PVVSCHOOL.com
830352 ,POORNACHANDRA PUBLIC SCHOOL,BASAVEGOWDA B J,Secondary School,31/03/2024,"KUVEMPU NAGAR CHANNARAYAPATNA ,573116","0817 ,253300",ppscrp1@gmail.com,
830930 ,POORNIMA INTERNATIONAL SCHOOL,MR. PETER,Secondary School,31/03/2022,"ANUSHA PATIL NAGAR OPP MEDICAL COLLEGE RAICHUR ,584101",",9916700818",poornimainternationalschool@gmail.com,http://www.pis.com
830467 ,PRAGATHI .... THE SCHOOL,VIJAYALAKSHMI GNANAM,Secondary School,31/03/2026,"NO. 562/11, DAKSHINA BHARATHA MAHILA SAMAJA PREMISES, KADUGUDI, BANGALORE - 560 067. ,560067","080 ,64501902",pragathitheschool@yahoo.com,http://www.pragathitheschool.org
830557 ,PRAKRUTI NATIONAL SCHOOL,VEENA A,Secondary School,31/03/2022,"SHARADA NAGAR KANTHAVARA VILLAGE SANOOR POST KARKALA TALUK ,574114","8258 ,266157",prakrutinationalschool@gmail.com,http://www.prakrutieducation
830171 ,PRAMATI HILL VIEW ACADEMY,C S SUDARSHANA,Senior Secondary,31/03/2023,"CA2, UDAYARAVI ROAD, KUVEMPUNAGAR, MYSORE KARNATAKA ,570023","0821 ,4246666",principal@pramatischool.org,
830340 ,PRARTHANA CENTRAL SCHOOL,SHEELA A,Secondary School,31/03/2023,"NO. 30, SUBRAMANYA PURA MAIN ROAD, CHIKKALASANDRA, BANGALORE - 560 070. ,560070","080 ,26790625",sheelaa_prarthana@yahoo.co.in,http://www.prarthana.org
831126 ,PRARTHANA PUBLIC SCHOOL.,MR. PRASHANT L H,Secondary School,31/03/2024,"NEAR JUMANAL CROSS VIJAYAPURA ,586109",",9591672063",prashantlh15@gmail.com,www.prarthanaeducation.com
830414 ,PRASANNA RESIDENTIAL SCHOOL,JOHN V,Secondary School,31/03/2025,"UJIRE (LYALA) BELTHANGADY TALUK, DAKSHINA KANNADA DISTT, KARNATAKA. ,574214","0825 ,233808",Manjumuru27@gmail.com,http://www.prasannaresidentialschool.org
830289 ,PRERANA PUBLIC SCHOOL,HUSAN BANU JAMADAR,Secondary School,31/03/2022,"R.S.NO. 196/2A, BHUTANAL VILLAGE, BIJAPUR -586103. BIJAPUR TALUK & DIST. ,586103","8352 ,657272",husanbanujamadar@gmail.com,http://www.preranaschool.in
830307 ,PRESENTATION PUBLIC SCHOOL,ROSSY JOSEPH,Secondary School,31/03/2024,"RAMNAHALLI POST, NEAR RAMNAHALLI PANCHAYATH, MYSORE- 570019. ,570019","0821 ,3208099",ppsmysore@gmail.com,
830294 ,PRESIDENCY SCHOOL,THANGADURAI G,Senior Secondary,31/03/2024,"C.A. NO. 7P1 A 3RD CROSS, NGEF (EAST) LAYOUT, KASTURINAGAR, BANGALE ,560043","080 ,25425597",PRINCIPALPSBE@PRESIDENCY.EDU.IN,http://www.kes.g
830379 ,PRESIDENCY SCHOOL,KEITH V BOYE,Senior Secondary,31/03/2026,"NO.16/P1, KELARAI, BONDATHILA POST ,575029","0824 ,2272405",principal-mng1@presidency.edu.in,http://www.presidencyschoolmangalore.org
830157 ,PRESIDENCY SCHOOL,BHUVANESWARI J ,Senior Secondary,31/03/2022,"SY NO 80/2 80/3 82/2 82/3 BELEKALLI OFF BANNER GATTA ROAD BANGALORE KARNATAKA ,560076","080 ,26485648",bhuvanareports@gmail.com,http://www.ghayasiban.com
830473 ,PRESIDENCY SCHOOL,PUSHPY DUTT,Senior Secondary,31/03/2025,"POST BOX NO.6455, AVALAHALLI, OFF.DODDABALLAPURA ROAD, SINGANAYAKANAHALLI POST, ,560054","080 ,30932101",principalpsbn@presidency.edu.in,http://www.presidencyschoolnorth.org
830486 ,PRESTIGE PRIMARY SCHOOL,FEROZA FAYAAZ,Senior Secondary,31/03/2024,"JEPPINA MOGERU KANKANADY POST MANAGALORE 2 ,575002","0824 ,2241288",principal@pis.edu.in,
830132 ,PRISTINE PUBLIC SCHOOL,Masulin Arul Sekar G,Secondary School,31/03/2022,"NO 3 H COLONY IST STAGE INDIRA NAGAR BANGALORE KARNTAKA ,560038","080 ,25214999",principal@pristineps.com,
830454 ,PRUDENCE INTERNATIONAL RESIDENTIAL SCHOOL,MR. VIJAYKUMAR V KULKARNI,Secondary School,31/03/2025,"KODIGENAHALLI ROAD, PEMMANAHALLI, HIREHALLI ,572168","0816 ,08162243726",prudenceschool.tmk@gmail.com,www.prudenceschool.com
830224 ,PSBB LEARNING LEADERSHIP ACADEMY,MAHALAXMI KUMAR,Senior Secondary,31/03/2025,"#52, SAHASTRA DIPIKA ROAD, LAKSHIMPURA, OFF BANNERGHATTA MAIN ROAD, DISTT BANGALORE, KARNATAKA ,562106","080 ,27837021",principal@psbbacademy.org,http://www.psbbacademy.org
830693 ,PURNA CHETANA PUBLIC SCHOOL,MRS. LAVANYA,Secondary School,31/03/2024,"9/7, H.D. KOTE ROAD, RAYANAKERE POST, MYSORE SOUTH ,570008","91 ,0821-2972313",pcps.mysuru@gmail.com,http://www.pcpsmysore.org
830879 ,PUSHPA ENGLISH MEDIUM SCHOOL,MR. GEORGE K V,Secondary School,31/03/2026,"PERIYAPATANA ,570007",",08223274090",pushpacbseschoolcmi@gmail.com,http://pushpaenglishmediumschool.com
830044 ,PYARI BAI SAMPATHRAJ KOTHARI SCHOOL,MISS SUBHASHINI VINILAKSHI,Secondary School,31/03/2024,"NEAR ALL INDIA RADIO STATION I.B.ROAD, RAICHUR-584103 KARNATAKA ,584101","8532 ,08532-223129,",kwtpbsk@yahoo.co.in,http://www.kwtpbsk.com
830140 ,R L JALAPPA CENTRAL SCHOOL,LAKSHMI A,Secondary School,31/03/2026,"TAMAKA KOLAR TALUK KOLAR DISTT KARNATAKA ,563101","8152 ,243070",principalrljcs@hotmail.com,
830613 ,R. A. PATIL PUBLIC SCHOOL BORGAON,MRS. SHAMIKA P SALVI,Secondary School,31/03/2026,"A/P: BORGAON, CHIKODI, BELGAUM KARNATAKA ,591216","8338 ,08338295541",rapatilpublicschool@gmail.com,http://www.rapatilcbse.org.in
830525 ,R. M. SHAH PUBLIC SCHOOL,Anjali Magadum,Secondary School,31/03/2022,"WARD NO.4, SURVEY NO. 321/1, SATPUR, INDI, BIJAPUR DISTRICT ,586209","8359 ,225970",principalrmshahps@gmail.com,
830585 ,RACE CONCEPT SCHOOL,ASHUTOSH MISHRA,Secondary School,31/03/2023,"MALIABAD ROAD, RAICHUR. ,584101","8532 ,240884",principal.racercr@gmail.com,http://www.raceconceptschool.org
830588 ,RADCLIFFE SCHOOL,V Bhanu Koteswara Rao,Secondary School,31/03/2023,"15TH MILE STONE, GOTTIGERE, BANNERGHATTA ROAD, BENGALURU ,560083","080 ,40969219",bhanu.rao@radcliffe.in,http://www.radcliffe.in
830546 ,RAINBOW CENTRAL SCHOOL,Mr.H.N. SAYYAD,Secondary School,31/03/2025,"A/P:-MUGALKHOD TQ:-RAIBAG DIST:-BELGAUM ,591235",",08331-252334 (09880509322)",chiduapril1@gmail.com,
830733 ,RAINBOW PUBLIC SCHOOL,MRS. S. SHOBANA,Secondary School,31/03/2022,"14/3, M K HALLI, GADDIGE-BOGADI, MYSORE-570026. ,570026",",08212598819",rainbowpublicschoolmysore@yahoo.com,http://www.rainbowpublicschoolmysore.in
830318 ,RAJ ACADEMY HIGHER PRIMERY & RAJ ACADEMY HIGH SCHOOL,J JASWANT SAMUEL,Secondary School,31/03/2026,"GANJIMUTT, SOUTH KANNADA ,574144","0824 ,2256215",rajacademy215@yahoo.com,
830396 ,RAJIV GANDHI VIDYALAYA,SUREKHA CHANDGUDE,Secondary School,31/03/2022,"DAKSHINA BHARATH HINDI PARCHAR SABHA, D.C. COMPOUND ,580001","0836 ,2448115",nitpat369@gmail.com,
830742 ,RAMAN INTERNATIONAL PUBLIC SCHOOL,JAYALAKSHMI S,Secondary School,31/03/2024,"NEAR GORAVIGONDANAHALLI,HOSDURGA , 577527 ,577527","8199 ,230018",venkatesha.rishi5@gmail.com,http://www.nipsgld.in
830913 ,RAMANASHREE ENGLISH SCHOOL,MR. SUBRAMANYAM R.,Secondary School,31/03/2022,"NO. 14, 18TH CROSS, 18TH MAIN, MAGADI CHORD ROAD, VIJAYANAGAR ,560040",",08023353220",ramanashreecbseschool@gmail.com,http://www.ram.edu.in
880002 ,RASHTRIYA MILITARY SCHOOL BENGALURU,Shri GJ Urankar,Senior Secondary,31/03/2021,"POST BOX NO.250 RICHMOND TOWN P.O BANGALURU KARNATAKA-560 025. ,560025","080 ,25554972",parsha_67@yahoo.com,
830161 ,RASHTROTHANA VIDYA KENDRA,MANJULA S,Secondary School,31/03/2025,"115 THANISANDRA MAIN ROAD ARKAVATHY LAYOUT BANGALORE KARNATAKA ,560045","080 ,28465972",principal@rvkb.edu.in,
830483 ,RASHTROTTHANA VIDYA KENDRA,VASANTHA KUMAR M S,Senior Secondary,31/03/2024,"CA#2, BANASHANKARI 6TH PHASE 8TH BLOCK BANASHANKARI, BANGALORE-60 ,560060","91 ,9945582661",principalrvkbsk@gmail.com,http://www.rvkbsk.org/
830511 ,RASHTROTTHANA VIDYA KENDRA,SATHEESH KUMAR P M,Secondary School,31/03/2022,"OPP E.S.I.HOSPITAL, NITTUVALLI, DAVANGERE, KARANATAKA ,577004","8192 ,258255",satheeshpmykg@gmail.com,http://www.rashtrotthana.org
830131 ,RASHTROTTHANA VIDYA KENDRA,Anita Rai,Secondary School,31/03/2024,"RESIDENTIAL SCHOOL NEERAKALAKATTI BAILAHONGALA ROAD DHARWAD KARNATAKA ,580002","0836 ,2485127",principalrvkd@yahoo.com,
830512 ,RASHTROTTHANA VIDYA KENDRA,Ranganatha,Secondary School,31/03/2022,"KUDLIGI ROAD, RAMANAGARA, HAGARIBOMMANAHALLI. ,583212","8397 ,238413",mbranganatha@gmail.com,http://www.rashtrotthana.org
830507 ,RAVINDRA BHARATHI GLOBAL SCHOOL,GEETHA LAKSHMI K,Secondary School,31/03/2022,"SY-NO:92/1,7TH CROSS ,TULASI THEATER ROAD,MARATHAHALLI,BANGALE-560037 ,560037","080 ,65593333",tadakaluri.geetha@gmail.com,http://www.rbglobalschools.in
830518 ,RAVINDRA BHARATHI GLOBAL SCHOOL,PARVATHY VENUGOPAL,Secondary School,31/03/2024,"SAMASANDRA PALYA, NEAR SOBHA DAFFODIL, II SECTOR, HSR LAYOUT, BENGALURU – 560102 ,560102","080 ,65313333",hsrlayout@rbglobalschools.in,http://www.rbglobalschools.in
830934 ,RED CAMELS ISLAMIC SCHOOL,MRS. ASHALATHA SOANS,Secondary School,31/03/2022,"BONDANTHILA,MANGALURU 575029 ,575029",",08242481521",azamsheik2000@gmail.com,http://www.redcamels.com
830125 ,RISHI SANSKRUTI VIDYA,Megharaj Rajur,Secondary School,31/03/2024,"SHALE GRAMINE SHAKE RISHI KSHETRA DODDAMARALAWADII BANGALORE RURAL DISTT KARNATAKA ,562121","080 ,26631909",rvgmegharaj@gmail.com,
830955 ,RISHI SRI VIDYANIKETHANA,MR. ESHWARAPPA HB,Secondary School,31/03/2023,"ICHANAHALLY,ELECHAGANAHALLY (POST),HOLENARASIPURA. HASSAN. ,573211",",08175297726",rishisrihnp@gmail.com,
830372 ,RMS INTERNATIONAL SCHOOL,M  B NAGABHOOSHANA,Secondary School,31/03/2025,"#18, SRINIVASA INDUSTRIAL ESTATE, KANAKAPURA ROAD, BANGALORE -62 ,560062","080 ,41250487",rmsprincireport@gmail.com,http://www.rmsinternationalschool.com
830684 ,RNS INTERNATIONAL SCHOOL,RADHA SAMPATH,Secondary School,31/03/2024,"RNSIT CAMPUS, UTTARAHALLI-KENGERI MAIN ROAD, CHANNASANDRA, R.R NAGAR POST, BANGALORE-98 ,560098","080 ,28612003",radhasampath152@gmail.com,
830405 ,ROCKVALLEY INTERNATIONAL SCHOOL,DEEPA.K,Secondary School,31/03/2022,"K.N.S POST BANGARPET ROAD NEAR SANITORIUM KOLAR ,563101",",08152 210684",pillappa78@yahoo.com,
830643 ,ROTARY CENTRAL SCHOOL,VINCENT DCOSTA,Secondary School,31/03/2024,"JYOTHINAGAR, SURVEY NO.60, MOODBIDRI,MANGALORE TALUK, DAKSHINA KANNADA DISRTICT ,574227","8258 ,298524",vincent_dcosta@rediffmail.com,
830466 ,ROYAL INTERNATIONAL PUBLIC SCHOOL,SHOBANA SENTHIL,Secondary School,31/03/2026,"SY.NO. 1/2, 1/3, MALLAPURA VILLEGE, KASABA HOBLI, NELAMANGALA TALUK, BANGALORE RURAL DIST. ,560011","080 ,9945011108",rips3335@gmail.com,http://www.ripc.org
830176 ,ROYAL PALACE SCHOOL,Reeta S Jainar,Secondary School,31/03/2022,"RAMTEERTH JAMKHANDI, BAGALKOT ,587302","8353 ,224164",principal@royalpalaceschool.org,
831103 ,ROYAL PUBLIC SCHOOL,MRS. ARCHANA SURESH,Secondary School,31/03/2024,"KOTHNOOR, J.P.NAGAR, 8TH PHASE ,560076",",08026850444",royalcbseblr@gmail.com,royalpublicschooljpl.org
830805 ,ROYALE CONCORD INTERNATIONAL SCHOOL,MRS. TANUJA TIWARY,Secondary School,31/03/2023,"81/1 BEGUR MAIN RD HONGASANDRA ,560068","080 ,08025742060",principalrcisbegur@gmail.com,http://www.rcis.in
830135 ,ROYALE CONCORDE INTERNATIONAL SCHOOL,REKHA VINOD,Senior Secondary,31/03/2026,"6TH MAIN ROAD IIND BLOCK HRBR LAYOUT KALYA NAGAR BANGALORE KARNATAKA ,560043","080 ,25435454",principal@rcis.in,
