Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2754144,"GOVT. CO-ED. SARVODAYA VIDYALAYA,",.,Senior Secondary,31/03/2025,"PH-III MADANPUR KHADAR, NEW DELHI- ,",",",,
2756190,GOVT. CO-ED. SECONDARY SCHOOL,.,Senior Secondary,31/03/2022,"SECT-13, DWARKA, NEW DELHI-110078 ,",",",,
2752155,GOVT. CO-ED. SR. SEC. SCHOOL (GANDHI),JAGMEHER SINGH,Senior Secondary,31/03/2025,"BRAHAMPURI DELHI-110 053 ,110053","011 ,22198148",,
2754117,GOVT. CO-EDU. SEC. SCH.,ABHA GUPTA,Secondary School,31/03/2023,"MAIDAN GARHI, NEW DELHI ,110068","0112 ,26301363",guptabha@gamail.com,
2752117,GOVT. CO-EDUCATION SEC. SCHOOL,ANURADHA MADAN,Secondary School,31/03/2026,"KHICHRIPUR VILLAGE ,110091","011 ,22732013",anuradhamadan88@gmail.com,
2756154,GOVT. CO-EDUCATION SR SEC. SCHOOL,POONAM YADAV,Senior Secondary,31/03/2024,"SECT-22, DWARKA, NEW DELHI ,110077","011 ,28052102",dwarka1821204@gmail.com,
2756156,GOVT. CO-EDUCATION SR SEC. SCHOOL,SHASHI SINGH,Senior Secondary,31/03/2021,"SITE-I, SECTOR-VI, DWARKA, NEW DELHI ,110075","011 ,25072850",dwarka1821206@gmail.com,
2762092,GOVT. GIRLS SEC SCHOOL,KOMAL VERMA,Secondary School,31/03/2017,"KONDLI GHAROLI MAYUR VIHAR III DELHI ,110096","011 ,22622381",1002352hos@gmail.com,
2762093,GOVT. GIRLS SEC. SCH.,KAMLESH KUNDALIA ,Secondary School,31/03/2022,"G.T. ROAD, SHAHDARA DELHI ,110052","011 ,22130640",kamlesh321@yahoo.com,
2756161,GOVT. GIRLS SEC. SCHOOL,KUSUM CHOPRA,Senior Secondary,31/03/2025,"BAPROLA VIHAR, NEW DELHI-110043 ,110043","011 ,32087496",kusum.chopra121@gmail.com,
2752118,GOVT. GIRLS SEC. SCHOOL,RAJESHWATI,Secondary School,31/03/2018,"B-BLOCK, MEET NAGAR, DELHI ,110094","011 ,22812221",ggssmn12121995@gmail.com,
2764090,GOVT. GIRLS SEC. SCHOOL,VIPUL GUPTA,Secondary School,31/03/2023,"TUGHLAKABAD, EXT. NEW DELHI 19 ,110019","011 ,29985718",vipulgupta336@gmail.com,
2754102,GOVT. GIRLS SR. SEC. SCHOOL,ANSHU BHARDWAJ,Senior Secondary,31/03/2022,"MAANDI, MEHROULI, NEW DELHI ,110047","011 ,26651367",mandi_1923064@rediffmail.com,
2754087,GOVT. GIRLS SR. SEC. SCHOOL,NEETA VARSHNEYA,Senior Secondary,31/03/2017,"DERA NEW DELHI ,110030","0 ,9871044777",ggsssdera@rediffmail.com,
2754086,GOVT. GIRLS SR. SEC. SCHOOL,AMITA BANERJEE,Senior Secondary,31/03/2024,"SECT B-I VASANT KUNJ NEW DELHI ,110070","011 ,26894530",amitabanerjee@hotmail.com,
2752115,GOVT. GIRLS SR. SEC. SCHOOL,SAREM BALA,Senior Secondary,31/03/2022,"X BLOCK BRAHAMPURI DELHI ,110053","011 ,22183171",brahampuri1105229@gmail.com,
2756151,GOVT. GIRLS SR. SEC. SCHOOL,USHA GUPTA,Senior Secondary,31/03/2022,"SECT III (IST SITE) DWARKA NEW DELHI ,110078","011 ,25084498",ggssssector3dwarka@rediffmail.com,
2756095,GOVT. GIRLS SR. SEC. SCHOOL,SNEH LATA DIMRI,Senior Secondary,31/03/2022,"PAPRAWAT NEW DELHI ,110043","011 ,25019374",snehlatadimri57@gmail.com,
2754116,GOVT. GIRLS SR. SEC. SCHOOL,KSHAMA VATSA,Senior Secondary,31/03/2024,"THEKHAND, NEW DELHI ,110020","011 ,26810578",kshama_vatsa@yahoo.com,
2752060,GOVT. GIRLS SR. SEC. SCHOOL,ANURADHA SAXENA,Senior Secondary,31/03/2022,"LALITA PARK DELHI ,110092","011 ,22501512",1003260hos@gmail.com,
2766093,"GOVT. GIRLS SR. SEC. SCHOOL,",JAYATI KAPOOR,Senior Secondary,31/03/2026,"SAMALKA, NEW DELHI-110097 ,","011 ,25062410",jayatioc@gmail.com,
2752138,"GOVT. GIRLS SR. SEC. SCHOOL, SUNDER NAGARI DELHI-110093",brij pal,Senior Secondary,31/03/2022,"SUNDER NAGARI DELHI-110093 ,110093","011 ,22571871",,
2752029,GOVT. SARVODAYA BAL VIDYALAYA,AMAR SINGH,Senior Secondary,31/03/2024,"LAXMI NAGAR DELHI ,110092","011 ,22529732",singhamar6148@gmail.com,
2754096,GOVT.BOYS SEC SCHOOL NO 2,KALU RAM MEENA,Secondary School,31/03/2014,"KHANPUR NEW DELHI NEW DELHI ,110062","011 ,29962436",gbssno2khanpur@gmail.com,
2754118,GOVT.CO-EDU SR. SECONDARY SCHOOL,SUJATA  TAMTA,Senior Secondary,31/03/2025,"JASOLA VILLAGE,SHAHEEN BAGH, NEW DELHI-110025 ,110076","011 ,26942813",sujatatamta1965@gmail.com,
2752137,"GOVT.GIRLS SR.SEC. SCHOOL, NEW JAFRABAD, DELHI-110032",KUSUM LATA AGGARWAL,Senior Secondary,31/03/2021,"NEW JAFRABAD DELHI-110032 ,110032","011 ,22828995",kusumlataaggarwal@gmail.com,
2766083,GOVT.SARVODAYA GIRLS SR SEC SCHOOL,PRATIMA KANWAT,Senior Secondary,31/03/2022,"PALAM VILLAGE RAJ NAGAR-I NEW DELHI ,110045","011 ,25363749",p.kanwat69@gmail.com,
6630067,GRACE VALLEY INDIAN SCHOOL,MOHAMED IBRAHIM,Senior Secondary,31/03/2025,"PO BOX 67378, AL AIN, UAE 67378 ,067638","0097 ,1337805511",gvis.cbse@gmail.com,http://www.gracevalleyschool.com
2730037,GREEN FIELDS SCHOOL,MINI KHANNA,Senior Secondary,31/03/2023,"A-2 SAFDARJANG ENCLAVE NEW DELHI ,110029","011 ,26101106",green_fields_school@yahoo.com,
2730470,GREEN VALLEY INTERNATIONAL PUBLIC SCHOOL,SANGITA GAUTAM,Senior Secondary,31/03/2024,"DEEPAK VIHAR NEAR UDASEEN ASHRAM NAJAFGARH, DISTT SOUTH WEST DELHI, NEW DELHI ,110043","011 ,65362927",SANGITAGAUTAM.65@GMAIL.COM,
2730626,GREEN VALLEY PUBLIC SCHOOL,MRS. SHIKHA BHATT,Senior Secondary,31/03/2024,"HARINAGAR JAITPUR ROAD BADARPUR, ,110044","011 ,01165859999,",g.v.p.s.harinagar@gmail.com,http://www.gvpschool.in
2730434,GREEN VIEW PUBLIC SCHOOL,SANJAY PUNDHIR,Senior Secondary,31/03/2024,"DWARKA VIHAR KAKROLA ROAD NAJAFGARH NEW DELHI ,110018","011 ,25322826",sanjaypundhir@gmail.com,
2730077,GREENFIELDS PUBLIC SCHOOL,SURENDER KUMAR SHARMA,Senior Secondary,31/03/2023,"DILSHAD GARDEN NAND NAGARI OPP G T B MEDICAL COLLEGE DELHI ,110095","011 ,22584740",info@greenfieldspublicschool.com,
2730807,GREENFIELDS PUBLIC SCHOOL,MRS. NAMITA JOSHI,Senior Secondary,31/03/2023,"D-BLOCK, VIVEK VIHAR ,110095",",1143071170",GREENFIELDSVIVEKVIHAR@GMAIL.COM,WWW.GREENFIELDSVIVEKVIHAR.COM
2730216,GREENWAY MODERN SCHOOL,MOHIT SACHDEVA,Senior Secondary,31/03/2024,"BETWEEN POCKETS A & D DILSHAD GARDEN DELHI ,110095","011 ,22587395",principal@greenwayschool.org,
6630026,GULF ASIAN ENGLISH SCHOOL,DR. NASREEN.BANU.B.R,Senior Secondary,31/03/2026,"PO BOX 3406 SHARJAH U A E ,671121","971 ,97165340000",principalgaesnasj@gmail.com,https://gulfasianenglishschool.com
6630007,GULF INDIAN HIGH SCHOOL,MUHAMMAD ALI KOTTAKKULAM,Senior Secondary,31/03/2025,"PO BOX 646 AL-GARHOUD DUBAI U A E C/O FIRST SECY CONS GEN OF INDIA DUBAI U A E ,","9714 ,2824455",principal@gihsdubai.com,http://www.gihs.sch.ae
5930006,GULF INDIAN SCHOOL,SHYAMALA DIVAKARAN,Senior Secondary,31/03/2022,"PO BOX 7879 FAHAHEEL 64009 KUWAIT ,","965 ,23918210",cndivakaran@hotmail.com,http://www.swamigurukul.com
6630056,GULF MODEL SCHOOL,Annie Mathew,Senior Secondary,31/03/2026,"PO BOX 13683 DUBAI U A E ,","009714 ,2544222,0097150 7167485",principal@gmsdubai.ae,
2730524,GURU AMARDAS PUBLIC SCHOOL,HARINDER KAUR UPPAL,Secondary School,31/03/2024,"BLOCK 20 TILAK NAGAR NEW DELHI ,110018",",25994340",,
2730284,GURU HAR KRISHAN PUBLIC SCHOOL,Gurpreet Singh,Senior Secondary,31/03/2022,"HEMKUNT COLONY, DISTT SOUTH DELHI, NEW DELHI ,110048","011 ,26224103",gurpreet.hemkunt@gmail.com,
2730272,GURU HARKRISHAN PUBLIC SCHOOL,DARSHAN KAUR,Secondary School,31/03/2013,"M S BLOCK HARI NAGAR NEW DELHI ,110041",",",,
2730138,GURU HARKRISHAN PUBLIC SCHOOL,SATBIR SINGH,Senior Secondary,31/03/2024,"LONI ROAD SHAHDARA DELHI ,110032","011 ,22810069",amarjit_singh727@yahoo.com,
2730010,GURU HARKRISHAN PUBLIC SCHOOL,DAVINDERJEET KAUR DHINGRA,Senior Secondary,31/03/2025,"1-PURANA QUILA ROAD(INDIA GATE) NEW DELHI ,110001","011 ,23389968",davinderdk@gmail.com,
2730031,GURU HARKRISHAN PUBLIC SCHOOL,KULJEET SINGH VOHRA,Senior Secondary,31/03/2025,"VASANT VIHAR, DISTT SOUTH WEST DELHI, NEW DELHI ,110057","011 ,26142152",kuljeetsinghvohra@gamil.com,www.idealschoolqatar.com
2730591,GURU HARKRISHAN PUBLIC SCHOOL,HARPREET KAUR,Senior Secondary,31/03/2025,"133, AGCR COMPLEX, HARGOBIND ENCLAVE ,110092","011 ,43714444",hksethi0802@gmail.com,
2782004,GURU NANAK GIRLS SR SEC SCHOOL,HARVINDER KAUR,Senior Secondary,31/03/2025,"GANDHI NAGAR DELHI ,110031","011 ,22076185",gng.school33@gmail.com,
2730094,GYAN BHARATI SCHOOL,NISHI M MANGLIK,Senior Secondary,31/03/2010,"SAKET NEW DELHI ,110017","011 ,26960146",nishi_manglik@yahoo.co.in,http://www.vanaprastha.g
2730714,GYAN JYOTI PUBLIC SCHOOL,JYOTI ARORA,Secondary School,31/03/2022,"VILLAGE AND POST OFFICE-CHHAWLA, DISTT SOUTH WEST, NEW DELHI ,110036",",",,
2730827,GYAN KUNJ PUBLIC SCHOOL,MRS. SUMAN DHANKAR,Senior Secondary,31/03/2023,"GYAN KUNJ PUBLIC SCHOOL, MAHASHAY MANGAT RAM SMARK STHAL, MAIN ROAD JONAPUR NEW DELHI-110047 ,110047",",9871060776",gkps0047@gmail.com,https://www.gkps.edu.in
2730052,GYAN MANDIR PUBLIC SCHOOL, SUMATI ANAND,Senior Secondary,31/03/2025,"E-BLOCK DDA FLATS NARAINA NEW DELHI ,110028","011 ,1125892445",sumati58@yahoo.co.in,http://www.gyanmandirpubl
2730345,GYAN SAGAR PUBLIC SCHOOL,Mr. ms meena yadav,Senior Secondary,31/03/2026,"P BLOCK RAJ NAGAR II PALAM COLONEY NEW DELHI ,110045","011 ,25364480",cbmishrasir@hotmail.com,
6230016,GYANDA ACADEMY,MR. C B Jadli,Senior Secondary,31/03/2023,"WARD NO.- 5 KARINAGAR, RAMGARHWA ,044300",",051525656",info@gyandaacademy.com,www.gyandaacademy.com
2730447,GYANODAYA PUBLIC SCHOOL,BABITA,Senior Secondary,31/03/2025,"DINDARPUR NAJAFGARH, DISTT SOUTH WEST DELHI, NEW DELHI ,110043","011 ,65927164",gpsnajafgarh@gmail.com,
6630079,HABITAT PRIVATE SCHOOL,MR. BALA REDDY AMBATI,Senior Secondary,31/03/2025,"POST BOX 3322 , AJMAN, UAE ,003322","0097 ,97167315151",principal@ajm.habitatschool.org,www.habitatschool.org
6630091,HABITAT PRIVATE SCHOOL,Dr.Beno P Kurien,Secondary School,31/03/2020,"PO BOX 3464 ,003464",",97167665588",principal@uaq.habitatschool.org,http://www.uaq.habitatschool.org
6630204,"HABITAT PRIVATE SCHOOL, AL TALLAH BRANCH",MRS. MARIYAM NIZAR AHAMED,Secondary School,31/03/2024,"P.O BOX 8885 AL TALLAH 2 AJMAN ,008885",",0097167315353",principal@tallah.habitatschool.org,https://tallah.habitatschool.org/
2764080,HAKIKAT RAI GOVT SARVODAYA GIRLS,SHANTI KULLU,Secondary School,31/03/2022,"SEC SCHOOL KHANPUR NEW DELHI ,110062","011 ,29965681",HAKIKATRAISKV@YAHOO.IN,
2730235,HAMDARD PUBLIC SCHOOL,MR. ZUBAIR AHMED KHAN,Senior Secondary,31/03/2023,"TALIMABAD SANGAM VIHAR, DIST SOUTH DELHI, NEW DELHI ,110062","011 ,01126045063,01126046737",hpsdelhi@rediffmail.com,http://hamdardpublicschool.in
2730735,HAPPY ENGLISH SCHOOL,Arti Khungar,Secondary School,31/03/2023,"SHARAD VIHAR, KARKARDOOMA ,110092","011 ,22371117",artikhungar@gmail.com,http://www.happyenglishschool.edu.in
2730794,HAR GOVIND PUBLIC SCHOOL,Mrs.SEEMA SINGH,Secondary School,31/03/2026,"B-1/99, JAIL ROAD , HARSH VIHAR DELHI - 93 ,110093",",011-22343297",www.hgpsdelhi@gmail.com,
2730507,HARI KRISHNA PUBLIC SCHOOL,ANURADHA KAUSHIK,Secondary School,31/03/2024,"A-114-118 MANGA RAM PARK UTTAM NAGAR NEW DELHI ,110059","011 ,65455623",anukaushik1969@gmail.com,
2730689,HARI VIDYA BHAWAN,MissShweta Kaushik,Senior Secondary,31/03/2024,"K-II/600, SANGAM VIHAR ,110062","01663 ,09910057700",dhankar.sushil@gmail.com,
2730243,HEERA PUBLIC SCHOOL,PAWAN KUMAR VATS,Senior Secondary,31/03/2026,"SAMALKHA GURGAON ROAD NEW DELHI ,110037","011 ,25063913",schoolpublicheera@gmail.com,
2730201,HEMNANI PUBLIC SCHOOL,Prabha Agarwal,Senior Secondary,31/03/2026,"OPP G BLOCK LAJPAT NAGAR I, DISTT SOUTH DELHI, NEW DELHI ,110024","011 ,40564274",prabha_anil2003@yahoo.com,
2730234,HILLWOODS ACADEMY,RITA SRIVASTAVA,Senior Secondary,31/03/2023,"G BLOCK PREET VIHAR DELHI ,110092","011 ,22524856",srivastavarita@yahoo.co.in,http://www.amity.edu
2730474,HIND BAL MANDIR SEC. SCHOOL,SMT ANUPAMA,Secondary School,31/03/2023,"DHARAMPURA COLONY NAJAFGARH NEW DELHI ,110043","0135 ,25017761",hbmss89@gmail.com,
2730743,HINDON PUBLIC SCHOOL,Mrs.SULEKHA MISHRA,Senior Secondary,31/03/2024,"B-3/411,33 FOOTA ROAD HARSH VIHAR DELHI-93 ,110093",",011-22341937,22342286",HPSS_474@YAHOO.CO.IN,
2730018,HOLY CHILD AUXILIUM SCHOOL,CELINA ALEXANDER,Senior Secondary,31/03/2019,"POORVI MARG VASANT VIHAR NEW DELHI ,110057","011 ,26143154",celinealexv@gmail.com,
2730366,HOLY CHILD MODEL SCHOOL,SMT SAROJ,Secondary School,31/03/2026,"GOPAL NAGAR EXTN NAJAFGARH NEW DELHI ,110043","011 ,25017631",shrisbmpbagh@gmail.com,www.samarthshikshasamiti.
2730340,HOLY CONVENT,PUSHPA SHARMA,Senior Secondary,31/03/2026,"VIKAS NAGAR HASTSAL RANHAULLA ROAD, WEST DELHI, NEW DELHI ,110059","011 ,65453286",holyconvent2002@gmail.com,
2730228,HOLY CROSS SCHOOL,SISTER VERONICA FERNANDES,Senior Secondary,31/03/2023,"NAJAFGARH, DISTT SOUTH WEST DELHI, NEW DELHI ,110043","011 ,9013231954",verferns@gmail.com,
2730348,HOLY INNOCENTS PUBLIC SCHOOL,,Senior Secondary,31/03/2025,"PLOT NO PS-09 NEAR PM GROUP HOUSING SOCIETY VIKAS PURI, DISTT WEST DELHI, NEW DELHI ,110018",",25614667",,
2730639,HOLY INTERNATIONAL SCHOOL,PREETI JAGGI,Senior Secondary,31/03/2024,"OM VIHAR, PHASE-V, HASTSAL NAWADA ROAD, UTTAM NAGAR ,110059","011 ,25374700",,
2730816,HOLY WORLD SCHOOL,MRS. PREETY SHARMA,Senior Secondary,31/03/2024,"ARJUN PARK, ISHWAR COLONY, NANGLI SAKRAWATI, NAJAFGARH, NEW DELHI - 110043 ,110043",",9871309970",holyworld2014@gmail.com,http://holyworldschool.com/
2730231,HOPE HALL FOUNDATION SCHOOL,BHAGAT SINGH,Senior Secondary,31/03/2025,"SECTOR VII R K PURAM, DISTT SOUTH DELHI, NEW DELHI ,110022","011 ,26197629",principal@hhfsdelhi.com,www.akalacademy.in
5730042,HUDA ALNOOR INTERNATIONAL SCHOOL AL AHSA,Mr.ABOOTTY KARIKKOTTATH,Secondary School,31/03/2024,"P.B.NO.63330, QATAR ROAD, OPP.TOYOTA SHOW ROOM, AL RAWDAH, AL AHSA 31982, K S A ,031982","00971 2 ,0096635886535",hudaalnooralahsa@gmail.com,http://www.munagroup.org/noor/job.html
2730813,I.T.B.P. PUBLIC SCHOOL,DEEPAK DUA,Senior Secondary,31/03/2025,"SECT- 16B, DWARKA N.D. 78 ,","011 ,28087111",deepakdua1973@gmail.com,
5230005,IBN AL HYTHAM ISLAMIC SCHOOL,MOHAMMAD TAYYAB,Senior Secondary,31/03/2021,"PO BOX 11980 MANAMA BAHRAIN ,","973 ,17271694",haque7655@gmail.com,
6330002,IDEAL INDIAN SCHOOL,SYED SHOUKATH ALI,Senior Secondary,31/03/2024,"PO BOX 2836 DOHA QATAR ARABIAN GULF C/O FIRST SECY EMBASSY OF INDIA DOHA QATAR ,","0097 ,44684849",shoukathalisyed5786@gmail.com,www.idealschoolqatar.com
5930013,INDIA INTERNATIONAL SCHOOL,FM BASHEER AHMED,Senior Secondary,31/03/2024,"MANGAF PO BOX 7721 FAHAHEEL KUWAIT 64013 ,","965 ,23728702",fmbasheer@gmail.com,
6630068,INDIA INTERNATIONAL SCHOOL,MANJU REJI,Senior Secondary,31/03/2022,"PO BOX 64264, SCHOOLS ZONE, MUWEILAH, SHARJAH, U.A.E. ,","971 ,65356000",principal@iiss.ae,
5130001,INDIA INTERNATIONAL SCHOOL,MRS KUMUBINI LAHIRI,Middle Class,31/03/2007,"119-B ROAD NO 2 DHANMANDI RES. AREA DHAKA - 5 (BANGLADESH) ,",",8618302",,
5930008,INDIAN CENTRAL SCHOOL,Dr Shantha Maria James,Senior Secondary,31/03/2018,"PO BOX 54117 CODE NO 82858 JALEEB AL SHYOUKH KUWAIT ,","965 ,24330244",90096@cbseshiksha.in,http://www.icskwt.com
6030001,INDIAN COMMUNITY SCHOOL,NEERJA SINGH,Senior Secondary,31/03/2012,"PO BOX 14266 TRIPOLI (S P L A J) LIBYA C/O FIRST SECY EMBASSY OF INDIA TRIPOLI LIBYA ,791123",",2072656",,
6030003,INDIAN COMMUNITY SCHOOL,MRS ANNAMAL VDANAGANNI,Middle Class,31/03/1999,"P O BOX 41247 AL-KHOMS LIBYA ,",",26727",,
7930001,INDIAN COMMUNITY SCHOOL,P K G PILLAI,Secondary School,30/04/1991,"P O BOX 516 MAMBA POINT MONROVIA LIBERIA C/O FIRST SECY HIGH COMM OF INDIA LIBERIA ,",",224551",,
5930015,INDIAN EDUCATION SCHOOL,T PREMKUMAR,Senior Secondary,31/03/2022,"JLEEB AL SHYOUKH , SCHOOL STREET, PO 417, POSTAL CODE 86353, ABDULLA AL MUBARAK, KUWAIT ,","965 ,24340882",principal@bhavanskuwait.com,
7130001,INDIAN EMBASSY SCHOOL,Mr.G.MANULAL,Senior Secondary,31/03/2019,"PO BOX 1154 88 KULYEH AL SHURTAH ROAD SANA'A REPUBLIC OF YEMEN ,","009671 ,241811-2",gmanulal@gmail.com,
5930012,INDIAN ENGLISH ACADEMY SCHOOL,LIONEL  BRAGANZA SDB,Senior Secondary,31/03/2024,"PO BOX 2150 SALMIYA KUWAIT ,","0965 ,25612405",leobragy@yahoo.co.in,
6630061,INDIAN EXCELLENT PVT. SCHOOL,S MANGALA PILLAI,Senior Secondary,31/03/2023,"PO BOX 40194, SHARJAH,U.A.E. ,","0971 ,65249249",mangalaies@gmail.com,
7430001,INDIAN EXPATRIATE SCHOOL,MRS NANDINI GHARPURE,Middle Class,,"LOT 12 & 13 COMPLEX KELAI PEMINT BANDAR SERI KERTAL 24300 KEMAMAN TERENGGANU MALYASIA ,","00609 ,8266462",,
7530001,INDIAN INTERNATIONAL SCHOOL,Arul Jothi,Senior Secondary,31/03/2026,"AMICA BLDG 1-5-4 MORISHETA KOTO KU TOKYO JAPAN-1350004 ,135000","813 ,58755435",work.principal@iisj.com,
6630207,"INDIAN INTERNATIONAL SCHOOL (IIS), BENGHAZI",MRS. TABASSUM MANSOOR,Middle Class,31/03/2024,"INDIAN INTERNATIONAL SCHOOL, NEAR POST OFFICE, BOHDEMA, BENGHAZI, LIBYA. ,273001",",218925323064",tabassum_mrs@yahoo.com,www.ginternationalschool.com
5730006,INDIAN INTERNATIONAL SCHOOL BURAIDAH,MOHAMED JAMEELUDDIN IQBAL,Senior Secondary,31/03/2022,"P O BOX 4260 BURAIDAH AL-QASIM KINGDOM OF SAUDI ARABIA ,","0096 ,6163845190",principal@iisburaidah.org,iisburaidha.org
7830001,"INDIAN INTERNATIONAL SCHOOL,",Mrs.Nishu Katyal,Secondary School,31/03/2024,"CARRE` 1684, AKPAKPA, COTONOU, REPUBLIC OF BENIN,WEST AFRICA ,817100","044 ,(00229) 97974630",iisbenin@gmail.com,http://www.iisbenin.com
6630010,INDIAN ISLAHI ISLAMIC SCHOOL,V B BAVAKUNJI,Senior Secondary,31/03/2009,"PO BOX 2592 ABU DHABI U A E C/O FIRST SECY EMBASSY OF INDIA ABU DHABI U A E ,","009714 ,4481133",riazbava@emirates.net.ae,http://www.nimsuae.com
6830001,INDIAN LANGUAGE SCHOOL,SONALI GUPTA,Senior Secondary,31/03/2017,"14/16 OBA NLE ARO AVENUE, LLUPEJU, PO BOX 8240, LAGOS, NIGERIA. ,","234 ,80484914271",sonaliatils@gmail.com,http://www.ilslagos.com
5930017,"INDIAN LEARNERS OWN ACADEMY,KUWAIT",ASHA SHARMA,Senior Secondary,31/03/2022,"P.O.BOX:41982,CODE 85860,JLEEB AL SHYOUKH, KUWAIT ,122588","965 ,24337140",sharma.asha@hotmail.com,http://www.loakuwait.com
2730696,INDIAN MODERN SCHOOL,SUSHMA SHARMA,Secondary School,31/03/2025,"C BLOCK, CHHATTAR PUR ENCLAVE, SOUTH DELHI, NEW DELHI-74. ,110074","011 ,65694922",INDIANMODERNSCHOOL@GMAIL.COM,
5530002,INDIAN NATIONAL SCHOOL,MURALI NAIR,Senior Secondary,31/03/2018,"PO BOX NO 21499 ADDIS ABABA ETHIOPIA C/O FIRST SECY EMBASSY OF INDIA ADDIS ABABA ETHIOPIA ,","01250 ,111158",skool.ms.chkd@apj.edu,http://www.apeejay.edu
5930009,INDIAN PUBLIC SCHOOL,KENNETH ALEXANDER RODRIGUES,Senior Secondary,31/03/2020,"P O BOX 1589 HAWALLI 32016 KUWAIT ,","965 ,25630249",kenrod1959@gmail.com,
6630025,INDIAN PUBLIC SCHOOL,ANUBHA NIJHAWAN,Senior Secondary,31/03/2023,"PO BOX 5079 RAS-AL-KHAIMAH U A E ,","0091 ,72223124",anubha.n@gmail.com,http://www.indianpublicsc
8130001,INDIAN PUBLIC SCHOOL,MRS. PINKY KAUL,Secondary School,31/03/2026,"MUTATI ROAD BEHIND DIAMOND PLAZA NEAR PATANJALI THIRD PARKLANDS -HIGHRIDGE- NAIROBI-KENYA ,000000",",(254)738450555",ipsnairobi@gmail.com,http://www.ipsnairobi.com
6130011,INDIAN SCHOOL,Dr. LEENA FRANCIS,Senior Secondary,31/03/2024,"AL SEEB PO BOX 2445 PC 111 SEEB SULTANATE OF OMAN ,","968 ,24451424",principal@indianschoolseeb.com,
6130010,INDIAN SCHOOL,REGI OOMMEN,Senior Secondary,31/03/2024,"P O BOX 32577 IBRA SULTANATE OF OMAN ,085854","968 ,25570377",principal@indianschoolibra.com,
6130009,INDIAN SCHOOL,NARAYANI KUTTY,Senior Secondary,31/03/2024,"PO BOX 158 POSTAL CODE 411 SUR SULTANATE OF OMAN ,","0096 ,25541071",narayanikutty@gmail.com,
6130008,INDIAN SCHOOL,JOHN DOMINIC GEORGE AMBALATHUNKAL,Senior Secondary,31/03/2023,"PO BOX 598 POSTAL NIZWA 611 SULTANATE OF OMAN ,","968 ,25449286",principal@isnizwa.org,
6130007,INDIAN SCHOOL,S I SHAREEF,Senior Secondary,31/03/2024,"PO BOX 42 MULADHA 314 SULTANATE OF OMAN ,","0968 ,26811234",shareefismail@yahoo.com,
6130006,INDIAN SCHOOL,SANCHITA VERMA,Senior Secondary,31/03/2023,"PO BOX 846 SOHAR 311 SULTANATE OF OMAN ,","0968 ,26841885",sanchitaverma.sv@gmail.com,
6130005,INDIAN SCHOOL,V S Suresh,Senior Secondary,31/03/2024,"PO BOX 160 POSTAL CODE 511 I B R I SULTANATE OF OMAN ,","968 ,25690767",indianschoolibri@gmail.com,http://www.the-royalcollege.com
6130003,INDIAN SCHOOL,PAPRI GHOSH,Senior Secondary,31/03/2025,"AL GHUBRA PO BOX 1887 POSTAL CODE III SEEB AIRPORT SULTANATE OF OMAN ,110034","968 ,24491605",principal@indianschool.com,
6130012,INDIAN SCHOOL,SRIDEVI P THASHNATH,Senior Secondary,31/03/2023,"DARSAIT PO BOX 1551 P C 114 JIBROO MUSCAT SULTANATE OF OMAN ,","0968 ,24786693",principal@isdoman.com,
6130002,INDIAN SCHOOL,T R BROWN,Senior Secondary,31/03/2023,"PO BOX NO 2305 SALALAH POSTAL CODE 211 SULTANATE OF OMAN ,","968 ,99081078",principal@indianschoolsalalah.com,
6130001,INDIAN SCHOOL,RAJEEV KUMAR CHAUHAN,Senior Secondary,31/03/2024,"PO BOX 2470 RUWI MUSCAT (DARSEL) POSTAL CODE 112 C/O FIRST SECY EMBASSY OF INDIA SULTANATE OF OMAN ,","0968 ,24702567",principal@ismoman.com,
6530001,INDIAN SCHOOL,THOMAS K JOSEPH,Senior Secondary,31/03/2023,"PO BOX 2684 DAR-ES-SALAAM TANZANIA C/O FIRST SECY HIGH COMM OF INDIA TANZANIA ,","255 ,688888470",indianschooldsm@gmail.com,
6630014,INDIAN SCHOOL,SAINUDEEN PERUMANNIL,Senior Secondary,31/03/2023,"PO BOX 4943 RAS-AL-KHAIMAH U A E ,","971 ,72288346",sainuperumannil@hotmail.com,
6630011,INDIAN SCHOOL,NEELAM UPADHYAY,Senior Secondary,31/03/2022,"PO BOX 16062 AL-AIN ABU DHABI U A E C/O FIRST SECY EMBASSY OF INDIA ,","971 ,37678915",principalisa@yahoo.co.in,
6130014,INDIAN SCHOOL,Mr. Mohanan Pulasseri,Secondary School,31/03/2026,"PO BOX NO 045, PC-416, JALAN, BANI BU-ALI, SULTANATE OF OMAN ,000412","968 ,25554162",mohanpulasseri@gmail.com,http://www.indianschooljalan.org
6130004,INDIAN SCHOOL,NAGESWAR RAO DOSAPATI,Senior Secondary,31/03/2025,"PO BOX 513 CODE 117 AL WADI AL KABIR SULTANATE OF OMAN ,","968 ,24816633",principal@iswkoman.com,http://www.iswkoman.com
6630203,INDIAN SCHOOL AL AWABI,MR. VINOBA MP,Secondary School,31/03/2023,"PLOT NO 365, VILLAGE AL AWABI, BUSHAR, POSTAL CODE 113 ,000113",",0096824784386",isalawabi@gmail.com,http://indianschoolsoman.com
