Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2130058,MODERN PUBLIC SCHOOL,SHAKIL AHMED,Senior Secondary,31/03/2025,"DELHI ROAD MORADABAD UTTAR PRADESH ,244001","0591 ,2480034",mps1984mbd@gmail.com,
2131165,MODERN PUBLIC SCHOOL,SUBODH KUMAR,Senior Secondary,31/03/2025,"YAMUNA VIHAR, KHATAULI ,251201","1396 ,291545",SUBODHKUMAR.KHT@GMAIL.COM,
3530309,MODERN SCHOLARS ACADEMY,MR.VIJAYPAL SINGH RAUTHAN,Senior Secondary,31/03/2026,"NEW TEHRI RD CHAMBA ,249145","1376 ,01376255156",mordenscholarsacademy@gmail.com,http://modernscholarsacademy.com
3530065,MOHAN LAL SAH  BAL VIDYA MANDIR,MRS. ANUPAMA SAH,Senior Secondary,31/03/2024,"PETERS FIELD NAINITAL UTTARAKHAND ,263001",",05942-36189",mlsbvm@gmail.com,http://www.mlsbalvidyamandir.com
3530369,MOHINDER SINGH MEMIAL PUBLIC SCHOOL,MR. HARMEET SINGH,Senior Secondary,31/03/2024,"KICHHA ROAD SITARGANJ UDHAM SINGH NAGAR UTTARANCHAL PIN.263146 ,262405","5948 ,05948244026,",bhinderharmeet07@gmail.com,http://www.msmpublicschool.com
3530150,MONAD PUBLIC SCHOOL,K S NEGI,Senior Secondary,31/03/2024,"GADAR PUR U S NAGAR UTTARANCHAL ,263152","5949 ,231656",ksnegiuk@gmail.com,
3530307,MONTFORT CHILDREN ACADEMY,NEELAM BAKSHI,Senior Secondary,31/03/2022,"GORDHANPUR ROAD, LAKSAR, HARIDWAR, UTTARANCHAL ,247663","1332 ,255777",jasveer.mca@gmail.com,
3530106,MONTFORT SCHOOL,JOSE K PETER,Senior Secondary,31/03/2026,"PO BELDA DISTT HARIDWAR UTTARANCHAL ,247667","1332 ,9897930250",josethottiyilsg@gmail.com,www.montfortroorkee.com
2131278,MOOLCHAND ACADEMY,UMESH DWIVEDI,Senior Secondary,31/03/2026,"KOTDWARA ROAD NAJIBABAD BIJNOR ,246763","0134 ,222944",MOOLCHANDACADEMY@YAHOO.IN,
2130957,MOON LIGHT PUBLIC SCHOOL,Anil kumar,Senior Secondary,31/03/2024,"VPO SISAULI TEHSIL BUDHANA DISTT. MUZAFFAR NAGAR, UTTAR PRADESH ,251319","1392 ,266220",akumar.mlps@gmail.com,
2130329,MOTHER ATHENA SCHOOL,SHEEBA KHAN,Senior Secondary,31/03/2026,"KAKRALA ROAD BUDAUN UTTAR PRADESH ,243601","91 ,9258331012",motherathenaschool@gmail.com,motherathenaschool.org
2132223,MOTHER DIVINE PUBLIC SCHOOL,DR MANJULA BHATNAGAR,Secondary School,31/03/2024,"HARIDWAR BYPASS RING ROAD, NEAR V.K.GARDEN, RING ROAD, PO & DISTT. BIJNOR (U.P.) ,246701","1342 ,261075",amitmittal8585@gmail.com,
3530531,MOTHER INDIA GLOBAL SCHOOL,MRS. LAXMI JHA,Senior Secondary,31/03/2023,"ANANDKHERA NO.1, DINESHPUR JAFARPUR ROAD ,263160",",05944281717",motherindiaglobalschoolrupc@gmail.com,motherindiaglobalschool.org
3530184,MOTHER INDIA PUBLIC SCHOOL,MRS. RASHMI VIJ,Senior Secondary,31/03/2025,"RUDARPUR ROAD, DORAHA BAZPUR DISTT UDHAM SINGH NAGAR UTTRANCHAL ,262401","5949 ,05949282717",gauravvijofficial@gmail.com,mipsbazpur.com
2132795,MOTHER LAND PUBLIC SCHOOL,SAMAY SINGH,Secondary School,31/03/2025,"VILLAGE MANFORA POST OFFICE GHATAYAN DISTRICT MUZAFFARNAGAR ,251314","91 ,8941077178",dr.samaysingh@gmail.com,http://www.motherlandpublicschool.co.in
2132020,MOTHER TERESA PUBLIC SCHOOL,RAJ RANI,Senior Secondary,31/03/2025,"SHANTI DHAM HOSPITAL ROAD SARSAWA NAKUR SAHARANPUR, UP ,247232","1331 ,245035",officemtpubschool@gmail.com,
3530322,MOTHER'S GLORY PUBLIC SCHOOL,MEENA PANTHRI,Senior Secondary,31/03/2022,"TANDA, RAMNAGAR, NAINITAL, UTTRAKHAND ,244715","91 ,9410365655",meenapanthri@gmail.com,
2130917,MOTHERLAND PUBLIC SCHOOL, shalu kumari,Senior Secondary,31/03/2022,"RAMPUR MANIHARAN, SAHARANPUR, UTTAR PRADESH ,247001","1336 ,252350",shalubhuryan@gmail,
2133522,MOTHERS PUBLIC SCHOOL,MRS. JYOTI SAXENA,Senior Secondary,31/03/2024,"VILL LODHA, BAHERI, NEAR BALAJI TEMPLE, UJHANI ROAD, BUDAUN ,243601",",9520031000",mpsbadaun@gmail.com,www.motherspublicschool.co.in
2132852,MOUNT LITERA ZEE SCHOOL,DR. PEYUSH GUPTA,Senior Secondary,31/03/2023,"GANDHI COLONY, LINK ROAD, NEAR MAYUR MAHAL PALACE ,251002","0 ,7060013800",mountliteramuzaffarnagar@gmail.com,http://www.mountliteramuzaffarnagar.com
3530580,MOUNT LITERA ZEE SCHOOL,MR. SANDEEP NAITHANI,Secondary School,31/03/2023,"BEHIND HOTEL UDAY RESIDENCY, VILLAGE:BHAMROLA, KICHHA ROAD, RUDRAPUR ,263153",",09897614800",principal.rudrapur@mountlitera.com,http://www.mlzsrudrapur.com
3530515,MOUNT LITERA ZEE SCHOOL,DR. SANGITA BHARDWAJ,Senior Secondary,31/03/2022,"9-A, RISHI VIHAR, NEAR MEHUWALA, SHIMLA BY PASS ROAD, DEHRADUN ,248001",",0135-2640601,",mountliteradun@gmail.com,
2131933,MOUNT LITERA ZEE SCHOOL,MR.TEHLESHWAR DUTT SHARMA,Senior Secondary,31/03/2026,"DELHI ROAD SAHARANPUR ,247001","0132 ,0132 6450153,",zeeschoolsaharanpur12@gmail.com,http://www.mountliterazeeschoolsaharanpur.com
2132563,"MOUNT LITERA ZEE SCHOOL , BIJNOR",MR. ANUPAM SHARMA,Senior Secondary,31/03/2022,"BARRAGE ROAD ,NEAR KHERKI CHOWK ,246701","1342 ,7534800055",mlzschool007@gmail.com,http://www.mountliterabijnor.com
3530466,MOUNT LITERA ZEE SCHOOL ROORKEE,MISS KAVITA AGARWAL,Senior Secondary,31/03/2022,"03 MILESTONE, OPP. NIH COLONY, HARIDWAR HIGHWAY ,247667","91 ,01332297510,",principal@mountliterark.in,http://www.mountliterark.in
3530519,"MOUNT LITERA ZEE SCHOOL, BHANIYAWALA",MRS. TANU BANSAL,Senior Secondary,31/03/2022,"NEAR BHANIYAWALA, CHOWK, DOIWALA ,248144",",9897496283",puranverma018@gmail.com,http://www.mountliterazeeschoolbhaniyawala.com
3530476,"MOUNT LITERA ZEE SCHOOL, HARIDWAR",MR. SRINIVAS RAO,Senior Secondary,31/03/2022,"ALIPUR ROAD NEAR PRITHVIRAJ CHAUHAN COLLEGE BAHADRABAD HARIDAR ,249402","1334 ,01334248020,",mlzsharidwar@gmail.com,http://www.mlzsharidwar.com
3530506,MOUNT SINAI SCHOOL,MRS. PAULY SAMUEL,Senior Secondary,31/03/2022,"MOUNT SINAI SCHOOL, DHAMIZER, RANIKHET (U.K.) ,263645","5966 ,05966-220866,220575",mssranikhet@yahoo.in,http://www.mountsinairanikhet.com
2131049,MS PUBLIC SCHOOL,MANJU SINGH,Senior Secondary,31/03/2024,"KALALI ROAD DHANAURA JP NAGAR ,244231","0 ,9837071512",mangalsinghpublicschool@yahoo.com,
2130722,MUMTAZ MODERN SECONDARY SCHOOL,Husain Asghar,Senior Secondary,31/03/2023,"VILL IKROTIYA PO ASMOLI TEH SAMBHAL DISTT SAMBHAL UP ,244304","5923 ,221437",husainasghar48@gmail.com,
2132931,NAGPAL INTERNATIONAL SCHOOL,MRS. RAJESHWARI.S,Senior Secondary,31/03/2022,"NH-24, IN FRONT OF BOKANERVALA RESTAURENT. GAJRAULA ,244235","0120 ,7351364444,",gajraulanis@gmail.com,
3530097,NAINCY CONVENT,Radhe Shyam Tiwari,Senior Secondary,31/03/2025,"JEOLIKOTE NAINITAL UTTARANCHAL ,263127","5942 ,224035",principalcbse@naincygroup.com,
3530160,NAINI VALLEY SCHOOL,MRS. SANGEETA GOEL,Senior Secondary,31/03/2025,"12 PANCHSHEEL COLONY HALDWANI KATHGODAM NAINITAL UTTARAKHAND ,263139","5946 ,05946222339",sangeetagoel03@gmail.com,http://www.nainivalley.com
2131543,NAINITAL CONVENT SCHOOL,Kranti Kumar,Senior Secondary,31/03/2023,"VILLAGE AGWANPUR POST OFFICE AFZALGARH DISTRICT BIJNOR UTTAR PRADESH ,246722","1343 ,240777",ncsagwanpur@gmail.com,
2131293,NALANDA PUBLIC SCHOOL,SANJAY KUMAR,Senior Secondary,31/03/2026,"ROHANA ROAD CHARTHAWAL ,251311","0131 ,2482411",sanjay2829singh@gmail.com,www.npscharthawal.com
3530165,NALANDA RESIDENTIAL SCHOOL,DR. NANDITA CHATTERJI,Senior Secondary,31/03/2024,"VILL KISHAN PUR RUDARPUR ROAD, KICHHA U S NAGAR UTTARANCHAL ,263148","0594 ,281059",nalandakichha@gmail.com,http://www.nalandaresidentialschool.com
2133414,NALANDA WORLD SCHOOL,MRS. RUCHI GUPTA,Senior Secondary,31/03/2023,"MALHIPUR ROAD SAHARANPUR ,247001",",9412233637",worldschoolnalanda@gmail.com,
2132344,NAMDEV PUBLIC SCHOOL,RAJNI,Senior Secondary,31/03/2022,"GANGOH SAHARANPUR ,247341","1331 ,9412649472",rajpootrajni24@gmail.com,
3530328,NANCY INTERNATIONAL SCHOOL,MR. LAKSHMAN SINGH BISHT,Senior Secondary,31/03/2022,"VPO DOIWALA ,248140","0135 ,01352691075,",h.singh48@ymail.com,http://nancyinternationalschool.com
3530509,NANDA CONVENT SCHOOL,MR. BHUWAN CHANDRA JOSHI,Senior Secondary,31/03/2023,"KHARKWAL GARDEN, TANAKPUR ,262309","5943 ,05943265058",nandaconventschool@gmail.com,http://www.nandaconventschool.com
2130939,NATIONAL PUBLIC SCHOOL,RAKESH KUMAR AWASTHY,Senior Secondary,31/03/2025,"KASHIPUR ROAD,BHOJPUR, DISTT MORADABAD, UTTAR PRADESH ,244001","0591 ,2247030",snationalpublicschool@rediffmail.com,
3530574,NATURE INTERNATIONAL SCHOOL,MRS. MEENU CHAUHAN,Secondary School,31/03/2023,"NH-58,BONGLA BAHADRABAD HARIDWAR UTTARAKHAND ,249402",",9897119274",tanuraj0033@gmail.com,www.natureinternational.com
3530352,NAVYUG PUBLIC SCHOOL,ARUN KUMAR,Senior Secondary,31/03/2020,"PADAMPUR, MOTADHAK, KOTDWARA, ,246149","1382 ,241308",navyugpublicmotadhak@gmail.com,
2131605,NAWAZ GIRLS PUBLIC SCHOOL,FAUZIA KHAN,Senior Secondary,31/03/2025,"TALIMABADA ,MADARSA ASHGHARYIA BY APSS ROAD, DEOBAND ,247525","1336 ,224824",fauziangps@gmail.com,
2131019,NEW AGE PUBLIC SCHOOL,LALIT KUMAR,Senior Secondary,31/03/2024,"NAINITAL ROAD, BILASPUR ,244901","91 ,9219948230",lkbharat12@gmail.com,
3530157,NEW BEERSHEBA PUBLIC SCHOOL,MEENU BHATT,Senior Secondary,31/03/2024,"PO PITHORAGARH DISTT PITHORAGARH UTTARANCHAL ,464002","0596 ,226388",meenubhatt94@gmail.com,
2130358,NEW ERA ACADEMY,AZIZ UN NISA HASAN,Senior Secondary,31/03/2023,"MANSOOR COLONY SAHARANPUR UTTAR PRADESH ,247001","0132 ,2646226",fakhrahasan@gmail.com,
3530425,NEW ERA ACADEMY,MONIKA RAWAT,Senior Secondary,31/03/2025,"VILL- KARBARI, SAI LOK COLONY, PO- KARABARI,DEHRADUN, UTTARAKHAND ,248007","0135 ,2680889",nea.pri510@gmail.com,
2130614,NEW ERA ENGLISH ACADEMY,AMIT VERMA,Senior Secondary,31/03/2025,"NEAR DEVLA BEHAT ROAD SAHARANPUR UTTAR PRADESH ,247001","0132 ,2711389",rachanasachdevanewera@gmail.com,http://mbinternationalschool.edu.in
3530475,NEW ERA PUBLIC SCHOOL,MR. VIKAS BHARDWAJ,Senior Secondary,31/03/2023,"LATHERDEVA SHEIKH,IQBALPUR ROAD,ROORKEE,HARIDWAR ,247667","0000 ,9760814115",kravimrt@gmail.com,http://www.newera.co.in
3530374,NEW ERA PUBLIC SCHOOL,Henry John,Senior Secondary,31/03/2024,"DURGAPUR NO. 2 DINESHPUR, U.S.NAGAR ,263160","9358 ,861634",principal@nepsuk.com,
3530134,NEW HORIZON INTL SCHOOL,MRS SURINDER KAUR,Secondary School,31/03/2006,"MUSSOORIE DIVERSION ROAD OPP MALSI DEER PARK POST BOX NO 260 DEHRADUN UTTARANCHAL ,248009","035 ,2734575",,
2131800,NEW HORIZON SCHOOL,MRS. MEENAKSHI MITTAL,Senior Secondary,31/03/2024,"PARIKARMA MARG,JANSATH ROAD ,251001","0131 ,01312661728",nhorizon2000@gmail.com,http://www.nhsmzn.edu.in
3530354,NEW LIGHT SCHOOL,BALJEET KAUR,Senior Secondary,31/03/2025,"KHATIMA ROAD , NANAKMATTA , DIST- UDHAM SINGH NAGAR , UTTARAKHAND ,262311","5948 ,241122",ekamreshu@yahoo.com,http://www.newlight.com
3530226,NEW MODERN PUBLIC SCHOOL,Dr Sanjay Joshi,Senior Secondary,31/03/2025,"NEAR BASE HOSPITAL, DISTT ALMORA, UTTARAKHAND ,263601","5962 ,236477",nmpsalmora@rediffmail.com,http://www.slips.org
2133170,NEW SATTYAM ACADEMY,MRS. MANRAJ KAUR NAMDHARI,Senior Secondary,31/03/2024,"RAMBAGH ROAD, KAITHAL GATE, CHANDAUSI, SAMBHAL, UP ,244412",",8192800047",newsattyamacademy@yahoo.com,http://www.newsattyamacademy.com
2133107,NEW ST MARYS GLOBAL SCHOOL,MRS. ARUNIMA SINGH PANWAR,Senior Secondary,31/03/2023,"NH-58 ROAD SAHBAZPUR TIGAI TEHSIL KHATAULI DIST MUZAFFARNAGAR U.P ,251201","0474 ,9897950952",newst.marysglobalschool@gmail.com,www.newstmarysglobalschoolkht.in
3530500,NEW ST. THOMAS ACADEMY,MRS. BITAGARG,Senior Secondary,31/03/2022,"NEW ST.THOMAS ACADEMY ROSHNABAD DISTT HARIDWAR ,249403",",01334239259,",newstthomas@gmail.com,http://www.newstthomasacademy.com
2130754,NEW STEPPING STONES SCHOOL,HARIYOG VEER SAINT,Senior Secondary,31/03/2023,"POST PURKAZI DISTT MUZAFFARNAGAR UP ,208007","0131 ,2470377",hariyogsant@gmail.com,
3530230,NEW TEHRI INTERNATIONAL SCHOOL,PRAVEEN BHATT,Senior Secondary,31/03/2022,"BAWARI, NEW TEHRI TOWN, TEHRI GARHWAL, UTTARAKHAND ,249001","1376 ,236200",praveenbhatt2800@gmail.com,
2131320,NEW WELKIN PUBLIC SCHOOL,MANISH KUMAR,Senior Secondary,31/03/2026,"BHOPA ROAD JATH MUJHEDA ,251001","0131 ,2468791",mksharma6781@gmail.com,
3530273,NIKHILESHWAR CHILDREN'S ACADEMY,MAMTA SINGH,Senior Secondary,31/03/2026,"G.I.C LINK ROAD PITHORAGARH ,262501","5964 ,228898",nca.school68@yahoo.com,
3530178,NIRMAL ASHRAM DEEPMALA PAGARANI SCHOOL,LALITHA KRISHNASWAMY,Senior Secondary,31/03/2024,"SHYAMPUR P O SATYANARAIN DISTT DEHRADUN UTTARANCHAL ,249202","0135 ,2452336",principal@nirmaldeepmala.com,
3530298,NIRMAL ASHRAM GYAN DAAN ACADEMY,RANBIR SINGH NEGI,Senior Secondary,31/03/2026,"VILL KHAIRI KALAN PO. SATYANARAIN ,249204","0135 ,2453285",nga@nirmalgyandaan.com,
2131471,NIRMAL PUBLIC SCHOOL,PRANAV MUKESH CHAUHAN,Senior Secondary,31/03/2023,"DHAMPUR ROAD NOORPUR, BIJNOUR (U.P) ,246734","1345 ,245055",mukesh.pranav@yahoo.com,
3530009,NIRMALA CONVENT SR SEC SCHOOL,Sr. Felicia,Senior Secondary,31/03/2024,"KATHGODAM NAINITAL UTTARANCHAL ,263126","5946 ,9415503139",srfelicia32@gmail.com,
2130307,NISHI MEMORIAL SCHOOL,MANOJ KUMAR,Senior Secondary,31/03/2019,"PREM VIHAR BADSHAHI BAGH SAHARANPUR UTTAR PRADESH ,247001","0132 ,2794284",vijayvsnl.singh@gmail.com,
3530115,NNDM BEERSHEEBA PUBLIC SCHOOL,Sangita Adhikari,Senior Secondary,31/03/2022,"CHILINAULA RANIKEHT ALMORA UTTARANCHAL ,263647","5966 ,220928",principalbeershiva@gmail.com,
2132625,NOBLE INTERNATIONAL ACADEMY,NEENA TYAGI,Secondary School,31/03/2025,"SAKHAN KHURD DEOBAND SAHARANPUR ROAD ,247554","0133 ,6221225",neenatyagi6@gmail.com,http://www.niadeoband.com
2130627,NOBLE PUBLIC SCHOOL,MRS. NAVNEET UPADHYAYA,Senior Secondary,31/03/2024,"DELHI ROAD GAJRAULA DISTT J P NAGAR UTTAR PRADESH ,244223","5924 ,05924-252030",school.nps@gmail.com,http://www.npsgajraula.com
2131963,NORTHERN INDIA PUBLIC SCHOOL,OPN Upadhyay,Secondary School,31/03/2023,"211, JALALPUR KALAN, GAJRAULA (U.P.) ,244235","0 ,9818645566",upadhyayopn@gmail.com,http://www.nipseducation.in
2130981,NOSEGAY SCHOOL,MRS. SEEMA NAGPAL,Senior Secondary,31/03/2024,"RAILWAY HARTHALA COLONY, MORADABAD (UP) ,244001","0591 ,2431371,",nosegayschoolmbd@gmail.com,http://www.nosegay-sr-sec-mbd.com/
3530017,OAK GROVE SCHOOL,JAI PRAKASH PANDEY,Senior Secondary,31/03/2023,"P O JHARIPANI (MUSSOORIE HILLS) DEHRADUN DISTT UTTARANCHAL ,248152","0135 ,2630200",jppandeyirps@gmail.com,
3530357,OAKLAND PUBLIC SCHOOL,MANOJ PANDEY,Senior Secondary,31/03/2023,"CUTCHERY MOHALLA LOHAGHAT, DISTT CHAMPAWAT, UTTARAKHAND ,242524","5965 ,234024",opslkp1997@gmail.com,http://www.oakland.com
3530433,OCEANIC INTERNATIONAL SCHOOL,MRS. USHA RANA,Senior Secondary,31/03/2023,"KRISHNA VIHAR SAUDA SAROLI RAIPUR THANO ROAD DEHRADUN. ,248001","0135 ,0135-2781968",oceanicschool@outlook.com,http://www.oceanicinternationalschool.com
3530256,OLYMPUS HIGH,ANURADHA MALLA,Senior Secondary,31/03/2025,"VILLAGE NINJANPUR, P.O. MAJRA, OPP. UCF GODOWN ,248001","0135 ,9027292711",doonolympushigh@yahoo.co.in,
2133594,OM INTER COLLEGE,MR. MANOJ YADAV,Senior Secondary,31/03/2024,"VILLAGE MURLIWALA POST JAMMANWALA TEHSIL DHAMPUR BIJNOR 246722 ,246722",",9412117616",principaloic074@gmail.com,
2130471,OM PRAKASH GANAPATI MEMORIAL SCHOOL,PRAMOD SINGH,Senior Secondary,31/03/2022,"MAULAGARH BAHJOI ROAD CHANDAUSI UTTAR PRADESH ,202412","5921 ,252243",singhp038@gmail.com,
2131663,OPS INTERNATIONAL SCHOOL,MRS. PRAGYA SHARMA,Senior Secondary,31/03/2022,"HASANPUR RAOD, GAJRAULA, JYOTIBA PHULE NAGAR, ,244235","91 ,8954303132",opsinternationalschoolgaj@gmail.com,http://opsinternationalschool.org/
2131081,OXFORD PUBLIC SCHOOL,MR. INDARPAL,Senior Secondary,31/03/2024,"KOTWALI ROAD, NEHTAUR DHAMPUR ,246733","1344 ,260602,",oxfordpublicschool_21@rediffmail.com,
2130429,P M S PUBLIC SCHOOL,MATHEWS P ALANCHERIL,Senior Secondary,31/03/2026,"37 CIVIL LINES MORADABAD UTTAR PRADESH ,250101","0591 ,2417693",pms_mbd@rediffmail.com,
3530382,P.N.F.PUBLIC SCHOOL,MRS. MRS. ANITA JOSHI,Senior Secondary,31/03/2024,"JAKH ROAD AINCHOLI P.O. THARKOTE ,262530","91 ,8057193193",pnf.pth@gmail.com,http://www.pnfpublicschool.in/
2131992,P.R. PUBLIC SCHOOL,MRS. MANSI SINGHAL,Senior Secondary,31/03/2025,"VILLAGE GARHI,PACHENDA ROAD ,251001","0131 ,1312411566",anagh1111@gmail.com,www.prpublicschool.com
2133104,PANCHSHEEL PUBLIC SCHOOL,Mrs.Kusum saini,Secondary School,31/03/2026,"RAMNAGAR,MALHIPUR ROAD SAHARANPUR ,247001",",9627521357",gurukul.sre@gmail.com,
2131405,PARAM PUBLIC SCHOOL,Shobhit Gupta,Senior Secondary,31/03/2022,"6,KM,NAJIBABAD ROAD ,246701","91 ,8057903056",shobhit.gupta1@gmail.com,www.almamater.edu.in
3530536,PARAS INTERNATIONAL PUBLIC SCHOOL,MR. VINAY KUMAR,Senior Secondary,31/03/2024,"104,PURSHOTAM FARM/DELHI FARM,KHADRI ROAD,SHYAMPUR ,249204",",01352450760",parasinternationalrishikesh@gmail.com,paraspublicschool.co.in
2132799,PARAS PUBLIC SCHOOL,Rakesh Karanwal,Secondary School,31/03/2025,"AFZALGARH BIJNOR ,246722","0134 ,241084",principalppsafz@gmail.com,
2130994,PARKAR PUBLIC SCHOOL,S KUMAR,Senior Secondary,31/03/2025,"BUDHANPUR,DISTT. BIJNOR ,226001","1344 ,274470",kumar.sonu786@gmail.com,
3530026,PARVATI PREMA JAGATI,KISHANVIR SINGH SHAKYA,Senior Secondary,31/03/2025,"SARASWATI VIHAR VIRBHATTI DURGAPUR NAINITAL UTTARANCHAL ,263130","5942 ,224071",kishanvirshakya@gmail.com,
3530563,PARWAT PUBLIC SCHOOL,MISS GEETA MEHRA,Secondary School,31/03/2022,"VILL-DEVLA MALLA P.O. KUNWARPUR (GAULAPAR) ,263139",",05946-240021",parwatpublicschool3@gmail.com,http://www.parwatpublicschool.com
3530576,PARWATI CONVENT PUBLIC SCHOOL,MR. DEV SINGH PILKHWAL,Secondary School,31/03/2023,"VILL & POST-DHAULCHHINA ,263624",",9410304633",vinod.mahra44@gmail.com,http://www.parwaticonvent.com
2131734,PDM CONVENT SCHOOL,RAKESH KUMAR SHARMA,Senior Secondary,31/03/2025,"PURANI, NAGINA, DISTT. BIJNOUR, ,246762","1343 ,274352",principalrks.50@gmail.com,
3530384,PEACE PUBLIC SCHOOL,MR. VIMAL SINGH RANA,Senior Secondary,31/03/2024,"NEAR GANESH MANDIR, GOPESHWAR, CHAMOLI ,246401","0137 ,01372252194,",peacegpr@gmail.com,
3530279,PERSISTENT STUDENTS NEST HIGHER SECONDARY SCHOOL,MRS. MONICA GOEL MITTAL,Senior Secondary,31/03/2025,"VILLAGE JEETPUR NEGALTIA, P.O. LAMACHAUR, KAMALUAGANJA ROAD ,263139","5946 ,0919760027960",persistent.students.nest@gmail.com,www.psnschool.in
3530593,PHOENIX PUBLIC SCHOOL,MR. SUKHVINDER SINGH VIRDI,Secondary School,31/03/2023,"AZAD NAGAR, DARAU ROAD,NEAR POLICE CHOWKI, KICHHA ,263148",",8192981909",ppskichha@gmail.com,www.ppskichha.com
2130712,PINE WOOD SCHOOL,DR. SANJEEV JAIN,Senior Secondary,31/03/2025,"VILLAGE CHUNHETI DELHI ROAD SAHARANPUR UP ,247001","0132 ,9045400400",pinewoodschool@rediffmail.com,www.pinewoodschool.in
2131135,PINEWOOD SCHOOL,ARJUN VIKRAM SINGH,Senior Secondary,31/03/2024,"PINEWOOD SCHOOL. BIJNOR ROAD, AMROHA ,244221","5922 ,260510",arjunvikram1@gmail.com,
2133284,PINNACLE INTERNATIONAL ACADEMY,MR. RAGHVENDRA PRATAP SINGH,Secondary School,31/03/2022,"NAWADA ROAD VILLAGE BHATPURA BISAULI BDAUN 243720 ,243720",",9412295264",DIRECTORPINNACLE2016@GMAIL.COM,
2131463,PIONEER PUBLIC SCHOOL,SHILPA MALIK,Senior Secondary,31/03/2022,"PACHENDA KHURD, MUZAFFARNAGAR ,251001","0131 ,3206040",SHILPA.RUBYMALIK@YAHOO.COM,
3530411,PIONEERS ACADEMY,MONIKA ARORA,Senior Secondary,31/03/2025,"GARHINEGI KASHIPUR JASPUR US NAGAR ,244713","5947 ,221134",RAUTELAPIONEER@GMAIL.COM,
2131409,PNS ARIHANT PUBLIC ACADEMY,Mr.K.L.Dixit,Senior Secondary,31/03/2022,"KOTWALI ROAD ,BAJOPUR, NAJIBABAD ,246763","1341 ,230067",pnsarihant@gmail.com,
2130467,POLICE MODERN SCHOOL,Mr. MRS ANJANA RANA,Senior Secondary,31/03/2026,"41 BATALLION PAC GHAZIABAD UTTAR PRADESH ,201010","0120 ,2779758",info@pms41bn.co.in,www.pms41bn.co.in
2130778,POLICE MODERN SCHOOL,mohini blest sampson,Secondary School,31/03/2014,"47 BN (TF) PAC GOVINDPURA GHAZIABAD UP ,201001","0120 ,2766854",mohini.sampson@gmail.com,
2133138,POLICE MODERN SCHOOL,Jyoti Singh,Secondary School,31/03/2025,"9TH BNPAC KANTH ROAD, DISTT MURADABAD ,244008","0591 ,2436642",jyotisachinraghav@rediffmail.com,
2133300,POLICE MODERN SCHOOL,Mr. ASHOK KUMAR SHUKLA,Senior Secondary,31/03/2025,"RESERVE POLICE LINES GHAZIABAD UTTAR PRADESH ,201001","0120 ,2765780",pmsghaziabad@yahoo.co.in,
3530561,POLICE MODERN SCHOOL,MR.MANOJ BHATT,Senior Secondary,31/03/2026,"40 BN PAC HARIDWAR UTTRANCHAL ,249407",",01334-251986",pms40bn@gmail.com,http://pms40bnpac.com
3530559,POLICE MODERN SCHOOL,POOJA RANI,Secondary School,31/03/2025,"31ST B.N.(P.A.C) RUDRAPUR, UDHAM SINGH NAGAR UTTARAKHAND- 263153 ,509002","5944 ,242773",pbehar123@gmail.com,
3530205,POLICE MODERN SCHOOL,MANOJ BHATT,Secondary School,31/03/2019,"40, BN. P.A.C. , HARIDWAR ,263153","1334 ,251986",manojbhattsir@gmail.com,http://www.doonglobalscho
3530452,POLICE MODERN SCHOOL DEHRADUN,AJAY KUMAR KATARIA,Secondary School,31/03/2024,"POLICE LINE , RACE COURSE ,248001","0 ,9412054654",principalpmsddn@gmail.com,http://www.pmsdoon.com
3530340,POLICE MODERN SCHOOL WELFARE SOCIETY,MamtaTomar,Secondary School,31/03/2021,"ROSHNABAD, HARDWAR, UTTARANCHAL ,249403","1334 ,239146",amtomar65@gmail.com,http://www.pmsws.com
2132168,PRAGYANSTHALI,MR. PARITOSH KALRA,Senior Secondary,31/03/2026,"VILLEGE. UNALI GANGOH SAHARANPUR UP ,247001","0132 ,0132,",pssre2012@gmail.com,http://pragyansthali.org/index.php
2131599,"PRAKASH PUBLIC SCHOOL,",DR  LATA KUMARI ,Senior Secondary,31/03/2023,"MOHALLA KANOONGOYAN, MANDAWAR, DISTRICT BIJNOR ,246701","1342 ,276238",Km114256@gmail.com,
2130760,PREETI & GAURAV PUBLIC SCHOOL,DHARAMPAL SINGH,Secondary School,31/03/2024,"VILLAGE NAYA GAON BILASPUR DISTT RAMPUR UP ,281001","91 ,9917206147",,http://www.rajivinternationalschool.com
2130227,PRIYANKA MODERN SCHOOL,D S NEGI,Senior Secondary,31/03/2023,"NAURANGABAD DHAMPUR DISTT. BIJNOR UTTAR PRADESH ,246761","1344 ,222192",dsn5966@rediffmail.com,
2131564,PUSHP NIKETAN SCHOOL,PRATIMA SISODIA,Senior Secondary,31/03/2023,"DSM CAMPUS, DHAMPUR, BIJNOR ,246761","1344 ,220179",prativinesh@gmail.com,http://www.xyz.com
3530314,PYDS LEARNING ACADEMY,HARWANT SINGH,Senior Secondary,31/03/2026,"PURKAL GAON P.O. - BHAGWANTPUR ,248009","91 ,7055522934",hs_excel@hotmail.com,http://www.purkal.org
